Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740532503173,11296.433227539063,3266.6666666666665,1,0.17500000000000004,11296.433227539063,3266.6666666666665,1,0.17500000000000004,24367.610397338867,4900,0,0.17500000000000004,24367.610397338867,4900,0,0.17500000000000004,10374.851181030273,4900,0,0.17500000000000004,10374.85415649414,4900,0,0.17500000000000004,24086.983474731445,4900,0,0.17500000000000004,24086.983474731445,4900,0,0.17500000000000004,217687.46920776367,3413,400,3364,400,3481,400,3588,400,4379,400,3546,400,5050,400,4293,400,16.666667938232422,4.34782600402832,21.7391300201416,0,8,0,4.1666669845581055,4.1666669845581055,62.5,8,8.69565200805664,0,8.69565200805664,20.833332061767578,13.043478012084961,0,16001761280,4294963200,3651108864,753651712
200,1740532503174,11296.43586730957,3283.3333333333335,1,0.23124999999999996,11296.43586730957,3283.3333333333335,1,0.23124999999999996,24367.629486083984,4925,0,0.23124999999999996,24367.629486083984,4925,0,0.23124999999999996,10374.85415649414,4925,0,0.23124999999999996,10374.85415649414,4925,0,0.23124999999999996,24086.983474731445,4925,0,0.23124999999999996,24086.983474731445,4925,0,0.23124999999999996,217687.46920776367,3413,400,3364,400,3481,400,3588,400,4379,400,3546,400,5050,400,4293,400,16.666667938232422,4.34782600402832,21.7391300201416,0,8,0,4.1666669845581055,4.1666669845581055,62.5,8,8.69565200805664,0,8.69565200805664,20.833332061767578,13.043478012084961,0,16001761280,4294963200,3651108864,753651712
199,1740532503374,11296.792022705078,3350,1,0.775,11296.792022705078,3350,1,0.775,24368.352752685547,3350,1,0.775,24368.352752685547,5025,1,0.775,10375.229522705078,5025,0,0.13749999999999996,10375.229522705078,5025,0,0.13749999999999996,24087.984603881836,3350,1,0.13749999999999996,24087.984603881836,3350,1,0.13749999999999996,217691.05854797363,3413,400,3364,400,3481,400,3588,400,4379,400,3546,400,5050,400,4293,400,10,4.761904716491699,5.263157844543457,9.090909004211426,0,4.761904716491699,5,0,30.000001907348633,5.263157844543457,11.111111640930176,0,9.523809432983398,57.894737243652344,0,0,16001761280,4294963200,3691622400,753651712
199,1740532503574,11296.828125,3416.6666666666665,1,0.09375,11296.828125,3416.6666666666665,1,0.09375,24368.391479492188,3416.6666666666665,1,0.09375,24368.391479492188,3366.6666666666665,1,0.08749999999999991,10375.232803344727,3366.6666666666665,1,0.08749999999999991,10375.232803344727,3366.6666666666665,1,0.08749999999999991,24088.103759765625,5050,0,0.08749999999999991,24088.103759765625,5050,0,0.08749999999999991,217692.02757263184,3413,400,3364,400,3481,400,3588,400,4379,400,3546,400,5050,400,4293,400,10,4.761904716491699,5.263157844543457,9.090909004211426,0,4.761904716491699,5,0,30.000001907348633,5.263157844543457,11.111111640930176,0,9.523809432983398,57.894737243652344,0,0,16001761280,4294963200,3691622400,753651712
199,1740532503774,11296.858535766602,3416.6666666666665,1,0.07499999999999996,11296.858535766602,3416.6666666666665,1,0.07499999999999996,24368.405563354492,3416.6666666666665,1,0.07499999999999996,24368.405654907227,3416.6666666666665,1,0.07499999999999996,10375.245651245117,3416.6666666666665,1,0.07499999999999996,10375.245651245117,3416.6666666666665,1,0.07499999999999996,24088.858963012695,5125,0,0.07499999999999996,24088.858963012695,5125,0,0.07499999999999996,217694.7417602539,3413,400,3364,400,3481,400,3588,400,4379,400,3546,400,5050,400,4293,400,0,0,0,0,0,0,0,0,0,0,0,0,0,57.5,0,0,16001761280,4294963200,3691622400,753651712
199,1740532503974,11296.929321289063,3416.6666666666665,1,0.0625,11296.929321289063,3416.6666666666665,1,0.0625,24368.420974731445,3416.6666666666665,1,0.0625,24368.420974731445,3416.6666666666665,1,0.0625,10375.279281616211,3416.6666666666665,1,0.0625,10375.279281616211,3416.6666666666665,1,0.0625,24089.61978149414,5125,0,0.0625,24089.61978149414,5125,0,0.0625,217697.59146118164,3413,400,3364,400,3481,400,3588,400,4379,400,3546,400,5050,400,4293,400,0,0,0,0,0,0,5,0,0,0,0,0,0,100,0,0,16001761280,4294963200,3691192320,753651712
199,1740532504174,11296.98600769043,3416.6666666666665,1,0.0625,11296.98600769043,3416.6666666666665,1,0.0625,24368.43650817871,3416.6666666666665,1,0.0625,24368.43650817871,3416.6666666666665,1,0.0625,10375.309478759766,3416.6666666666665,1,0.0625,10375.309478759766,3416.6666666666665,1,0.0625,24090.40007019043,5125,0,0.0625,24090.40007019043,5125,0,0.0625,217700.39987182617,3413,400,3364,400,3481,400,3588,400,4379,400,3546,400,5050,400,4293,400,5,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,16001761280,4294963200,3691442176,753651712
199,1740532504374,11297.00210571289,3416.6666666666665,1,0.0625,11297.00210571289,3416.6666666666665,1,0.0625,24368.452072143555,3350,1,0.0625,24368.452072143555,3350,1,0.0625,10375.34211730957,5025,0,0.0625,10375.34211730957,5025,0,0.0625,24091.1785736084,5025,0,0.0625,24091.1785736084,5025,0,0.0625,217703.19343566895,3413,400,3364,400,3481,400,3588,400,4379,400,3546,400,5050,400,4293,400,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,16001761280,4294963200,3691442176,753651712
199,1740532504574,11297.070129394531,3400,1,0.07499999999999996,11297.070129394531,3400,1,0.07499999999999996,24368.467498779297,3400,1,0.07499999999999996,24368.46759033203,3400,1,0.07499999999999996,10375.38899230957,3400,1,0.07499999999999996,10375.38899230957,3400,1,0.07499999999999996,24092.191040039063,5100,0,0.07499999999999996,24092.191040039063,5100,0,0.07499999999999996,217706.0054321289,3413,400,3364,400,3481,400,3588,400,4379,400,3546,400,5050,400,4293,400,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,16001761280,4294963200,3691442176,753651712
199,1740532504774,11297.083755493164,3333.3333333333335,1,0.13749999999999996,11297.083755493164,3333.3333333333335,1,0.13749999999999996,24368.49772644043,3333.3333333333335,1,0.13749999999999996,24368.49772644043,3333.3333333333335,1,0.13749999999999996,10375.529724121094,5000,0,0.13749999999999996,10375.529724121094,5000,0,0.13749999999999996,24093.24819946289,3333.3333333333335,1,0.13749999999999996,24093.24819946289,3333.3333333333335,1,0.13749999999999996,217708.89485168457,3413,400,3364,400,3481,400,3588,400,4379,400,3546,400,5050,400,4293,400,0,0,0,0,0,0,0,0,0,0,0,0,13.333333969116211,0,0,0,16001761280,4294963200,3423391744,753651712
