Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740533777416,11622.015686035156,3366.6666666666665,1,0.07499999999999996,11622.015686035156,3366.6666666666665,1,0.07499999999999996,25334.90544128418,5050,0,0.07499999999999996,25334.90544128418,5050,0,0.07499999999999996,10665.241928100586,5050,0,0.07499999999999996,10665.241928100586,5050,0,0.07499999999999996,24925.40057373047,3366.6666666666665,1,0.07499999999999996,24925.40057373047,3366.6666666666665,1,0.07499999999999996,224471.4560546875,3438,400,5011,400,3903,400,400,3358,3667,400,3802,400,5040,400,4052,400,0,0,0,4.34782600402832,0,0,4.1666669845581055,0,0,18.18181800842285,0,0,0,0,0,4,16001761280,4294963200,3700191232,753614848
200,1740533777416,11622.015762329102,3350,1,0.05624999999999991,11622.015762329102,3350,1,0.05624999999999991,25334.90544128418,5025,0,0.05624999999999991,25334.90544128418,5025,0,0.05624999999999991,10665.241928100586,5025,0,0.05624999999999991,10665.241928100586,5025,0,0.05624999999999991,24925.40057373047,3350,1,0.05624999999999991,24925.40057373047,3350,1,0.05624999999999991,224471.4560546875,3438,400,5011,400,3903,400,400,3358,3667,400,3802,400,5040,400,4052,400,0,0,0,4.34782600402832,0,0,4.1666669845581055,0,0,18.18181800842285,0,0,0,0,0,4,16001761280,4294963200,3700191232,753614848
199,1740533777616,11622.04817199707,3416.6666666666665,1,0.05624999999999991,11622.04817199707,3416.6666666666665,1,0.05624999999999991,25335.689010620117,5125,0,0.05624999999999991,25335.689010620117,5125,0,0.05624999999999991,10665.297988891602,3416.6666666666665,1,0.05624999999999991,10665.297988891602,3416.6666666666665,1,0.05624999999999991,24925.429412841797,3416.6666666666665,1,0.05624999999999991,24925.429412841797,3416.6666666666665,1,0.05624999999999991,224474.29373168945,3438,400,5011,400,3903,400,400,3358,3667,400,3802,400,5040,400,4052,400,0,0,0,0,0,0,0,0,0,100,4.761904716491699,0,0,0,0,0,16001761280,4294963200,3700432896,753614848
199,1740533777816,11622.089874267578,3400,1,0.05624999999999991,11622.089874267578,3416.6666666666665,1,0.08125000000000004,25336.47152709961,5125,0,0.08125000000000004,25336.47152709961,5125,0,0.08125000000000004,10665.320709228516,3416.6666666666665,1,0.08125000000000004,10665.320709228516,3416.6666666666665,1,0.08125000000000004,24925.47312927246,5125,0,0.08125000000000004,24925.47312927246,5125,0,0.08125000000000004,224477.12944030762,3438,400,5011,400,3903,400,400,3358,3667,400,3802,400,5040,400,4052,400,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,16001761280,4294963200,3700432896,753614848
199,1740533778016,11622.121475219727,3416.6666666666665,1,0.05624999999999991,11622.121566772461,3416.6666666666665,1,0.05624999999999991,25337.250091552734,5125,0,0.05624999999999991,25337.250091552734,5125,0,0.05624999999999991,10665.335647583008,3416.6666666666665,1,0.05624999999999991,10665.335647583008,3416.6666666666665,1,0.0625,24925.512405395508,5125,0,0.0625,24925.512405395508,5125,0,0.0625,224479.91961669922,3438,400,5011,400,3903,400,400,3358,3667,400,3802,400,5040,400,4052,400,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,16001761280,4294963200,3700391936,753614848
199,1740533778216,11622.159530639648,3416.6666666666665,1,0.05624999999999991,11622.159530639648,3416.6666666666665,1,0.05624999999999991,25338.02406311035,5125,0,0.05624999999999991,25338.02406311035,5125,0,0.05624999999999991,10665.352645874023,3416.6666666666665,1,0.05624999999999991,10665.352645874023,3416.6666666666665,1,0.05624999999999991,24925.547332763672,3416.6666666666665,1,0.05624999999999991,24925.547332763672,3416.6666666666665,1,0.05624999999999991,224482.69660949707,3438,400,5011,400,3903,400,400,3358,3667,400,3802,400,5040,400,4052,400,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,16001761280,4294963200,3700621312,753614848
200,1740533778416,11622.194076538086,3416.6666666666665,1,0.0625,11622.194076538086,3416.6666666666665,1,0.0625,25338.868103027344,5125,0,0.0625,25338.868103027344,5125,0,0.05624999999999991,10665.367904663086,3416.6666666666665,1,0.05624999999999991,10665.367904663086,3416.6666666666665,1,0.05624999999999991,24925.561798095703,3416.6666666666665,1,0.05624999999999991,24925.561798095703,3416.6666666666665,1,0.05624999999999991,224485.36253356934,3438,400,5011,400,3903,400,400,3358,3667,400,3802,400,5040,400,4052,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,16001761280,4294963200,3700621312,753614848
199,1740533778616,11622.207626342773,3316.6666666666665,1,0.07499999999999996,11622.207626342773,3316.6666666666665,1,0.07499999999999996,25339.554397583008,3316.6666666666665,1,0.07499999999999996,25339.554397583008,3316.6666666666665,1,0.25624999999999987,10665.427322387695,3316.6666666666665,1,0.25624999999999987,10665.427322387695,3316.6666666666665,1,0.25624999999999987,24926.070846557617,3316.6666666666665,1,0.25624999999999987,24926.070846557617,3316.6666666666665,1,0.25624999999999987,224488.1632080078,3438,400,5011,400,3903,400,400,3358,3667,400,3802,400,5040,400,4052,400,0,0,0,0,0,0,0,4.761904716491699,0,5.555555820465088,0,0,15.000000953674316,0,0,0,16001761280,4294963200,3441651712,753614848
199,1740533778816,11622.495483398438,3283.3333333333335,1,0.29374999999999996,11622.495483398438,3283.3333333333335,1,0.29374999999999996,25339.653106689453,3283.3333333333335,1,0.29374999999999996,25339.653106689453,3283.3333333333335,1,0.29374999999999996,10665.61457824707,3283.3333333333335,1,0.29374999999999996,10665.61457824707,3283.3333333333335,1,0.29374999999999996,24927.114852905273,4925,0,0.29374999999999996,24927.114852905273,4925,0,0.29374999999999996,224491.19689941406,3438,400,5011,400,3903,400,400,3358,3667,400,3802,400,5040,400,4052,400,0,0,0,0,0,0,0,4.761904716491699,0,5.555555820465088,0,0,15.000000953674316,0,0,0,16001761280,4294963200,3528200192,753614848
199,1740533779016,11622.827438354492,3333.3333333333335,1,0.13124999999999987,11622.827438354492,3333.3333333333335,1,0.13124999999999987,25340.177505493164,3333.3333333333335,1,0.13124999999999987,25340.177505493164,3333.3333333333335,1,0.13124999999999987,10665.91781616211,5000,0,0.13124999999999987,10665.91781616211,5000,0,0.13124999999999987,24929.703735351563,5000,0,0.13124999999999987,24929.703735351563,5000,0,0.13124999999999987,224495.61987304688,3438,400,5011,400,3903,400,400,3358,3667,400,3802,400,5040,400,4052,400,14.285715103149414,4.761904716491699,10.526315689086914,0,5,0,5,0,10.526315689086914,9.523809432983398,5,0,0,94.73684692382813,0,0,16001761280,4294963200,3563798528,753614848
