Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740530376948,10760.1171875,3416.6666666666665,1,0.06874999999999987,10760.1171875,3416.6666666666665,1,0.06874999999999987,22874.08787536621,5125,0,0.06874999999999987,22874.08787536621,5125,0,0.06874999999999987,9903.116744995117,3416.6666666666665,1,0.06874999999999987,9903.116744995117,3416.6666666666665,1,0.06874999999999987,22524.5828704834,5125,0,0.06874999999999987,22524.5828704834,5125,0,0.06874999999999987,206320.24520874023,400,3581,3723,400,3525,400,3378,400,4137,400,400,5040,5040,400,4045,400,4.34782600402832,0,4.34782600402832,0,0,0,4.34782600402832,0,0,4.1666669845581055,0,0,100,0,0,0,16001761280,4294963200,3702784000,753770496
200,1740530376948,10760.119400024414,3416.6666666666665,1,0.06874999999999987,10760.119400024414,3416.6666666666665,1,0.06874999999999987,22874.10089111328,5125,0,0.06874999999999987,22874.10089111328,5125,0,0.06874999999999987,9903.116943359375,3416.6666666666665,1,0.06874999999999987,9903.116943359375,3350,1,0.06874999999999987,22524.58753967285,5025,0,0.06874999999999987,22524.58753967285,5025,0,0.06874999999999987,206320.26976013184,400,3581,3723,400,3525,400,3378,400,4137,400,400,5040,5040,400,4045,400,4.34782600402832,0,4.34782600402832,0,0,0,4.34782600402832,0,0,4.1666669845581055,0,0,100,0,0,0,16001761280,4294963200,3702784000,753770496
199,1740530377148,10760.163467407227,3416.6666666666665,1,0.06874999999999987,10760.163467407227,3416.6666666666665,1,0.06874999999999987,22874.218307495117,5125,0,0.06874999999999987,22874.218307495117,5125,0,0.06874999999999987,9903.139724731445,3416.6666666666665,1,0.06874999999999987,9903.139724731445,3416.6666666666665,1,0.06874999999999987,22525.359329223633,5125,0,0.06874999999999987,22525.359329223633,5125,0,0.06874999999999987,206323.17890930176,400,3581,3723,400,3525,400,3378,400,4137,400,400,5040,5040,400,4045,400,4.761904716491699,0,0,0,0,0,0,0,0,5,0,0,100,0,0,0,16001761280,4294963200,3702779904,753770496
199,1740530377348,10760.179504394531,3400,1,0.09375,10760.179504394531,3400,1,0.09375,22874.345275878906,5100,0,0.09375,22874.345275878906,5100,0,0.09375,9903.154083251953,3400,1,0.09375,9903.154083251953,3400,1,0.09375,22526.19790649414,3400,1,0.09375,22526.19790649414,3400,1,0.09375,206325.9603881836,400,3581,3723,400,3525,400,3378,400,4137,400,400,5040,5040,400,4045,400,4.761904716491699,0,0,0,0,0,0,0,0,5,0,0,100,0,0,0,16001761280,4294963200,3702779904,753770496
199,1740530377548,10760.193740844727,3400,1,0.09999999999999987,10760.193740844727,3400,1,0.09999999999999987,22875.377349853516,5100,0,0.09999999999999987,22875.377349853516,5100,0,0.09999999999999987,9903.168258666992,3400,1,0.09999999999999987,9903.168258666992,3400,1,0.09999999999999987,22526.21272277832,3400,1,0.09999999999999987,22526.21272277832,3400,1,0.09999999999999987,206328.69514465332,400,3581,3723,400,3525,400,3378,400,4137,400,400,5040,5040,400,4045,400,0,0,0,0,0,0,0,0,2.857142925262451,0,0,0,23.076923370361328,0,0,0,16001761280,4294963200,3702779904,753770496
199,1740530377748,10760.255065917969,4950,0,0.28125,10760.255065917969,4950,0,0.28125,22876.137252807617,3775,1,0.2749999999999999,22876.137252807617,3775,1,0.2749999999999999,9903.2744140625,3775,1,0.2749999999999999,9903.2744140625,3775,1,0.2749999999999999,22526.650665283203,3775,1,0.2749999999999999,22526.650665283203,3775,1,0.2749999999999999,206331.3415222168,400,3581,3723,400,3525,400,3378,400,4137,400,400,5040,5040,400,4045,400,0,0,5,0,0,0,0,4.761904716491699,22.22222328186035,0,0,5,5,5.555555820465088,4.761904716491699,0,16001761280,4294963200,3517513728,753770496
199,1740530377948,10760.504898071289,3316.6666666666665,1,0.2124999999999999,10760.504898071289,3316.6666666666665,1,0.2124999999999999,22876.578170776367,4975,0,0.2124999999999999,22876.58575439453,4975,0,0.2124999999999999,9903.57534790039,3316.6666666666665,1,0.2124999999999999,9903.57534790039,3316.6666666666665,1,0.2124999999999999,22528.35235595703,4975,0,0.2124999999999999,22528.35235595703,4975,0,0.2124999999999999,206335.14796447754,400,3581,3723,400,3525,400,3378,400,4137,400,400,5040,5040,400,4045,400,5.263157844543457,0,10,5,0,4.761904716491699,0,0,10.526315689086914,10,10.526315689086914,0,80,0,5,4.761904716491699,16001761280,4294963200,3602231296,753770496
199,1740530378148,10761.323547363281,4800,0,0.31874999999999987,10761.323547363281,4800,0,0.31874999999999987,22877.432174682617,4800,0,0.31874999999999987,22877.432174682617,4800,0,0.31874999999999987,9903.96418762207,4800,0,0.31874999999999987,9903.96418762207,4800,0,0.31874999999999987,22530.55778503418,4800,0,0.31874999999999987,22530.55778503418,4800,0,0.31874999999999987,206340.79238891602,400,3581,3723,400,3525,400,3378,400,4137,400,400,5040,5040,400,4045,400,35,4.761904716491699,30.000001907348633,0,14.285715103149414,5,15.000000953674316,10,26.3157901763916,19.047618865966797,15.789472579956055,5,85.71428680419922,5,10.526315689086914,0,16001761280,4294963200,3687616512,753770496
199,1740530378348,10762.790893554688,3300,1,0.28125,10762.790893554688,3300,1,0.28125,22879.043991088867,4950,0,0.28125,22879.043991088867,4950,0,0.28125,9905.39175415039,3300,1,0.28125,9905.39175415039,3300,1,0.28125,22532.222045898438,4950,0,0.28125,22532.222045898438,4950,0,0.28125,206349.53575134277,400,3581,3723,400,3525,400,3378,400,4137,400,400,5040,5040,400,4045,400,45,40,50,40,40,10.526315689086914,42.105262756347656,20,45,40,57.142860412597656,28.571430206298828,52.6315803527832,50,47.619049072265625,22.22222328186035,16001761280,4294963200,3826978816,753770496
199,1740530378548,10763.625106811523,3200,1,0.3125,10763.625106811523,3200,1,0.3125,22880.759399414063,4800,0,0.3125,22880.759399414063,4800,0,0.3125,9906.442825317383,3216.6666666666665,1,0.3125,9906.442825317383,3216.6666666666665,1,0.31874999999999987,22533.823303222656,3216.6666666666665,1,0.31874999999999987,22533.823303222656,3216.6666666666665,1,0.31874999999999987,206356.5181274414,400,3581,3723,400,3525,400,3378,400,4137,400,400,5040,5040,400,4045,400,31.57894515991211,15.789472579956055,36.842105865478516,20,21.052631378173828,10,30.000001907348633,10,31.57894515991211,75,42.105262756347656,10.526315689086914,90,10,16.666667938232422,10,16001761280,4294963200,3909537792,753770496
