Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740528251005,10223.88134765625,3266.6666666666665,1,0.2437499999999999,10223.88134765625,3266.6666666666665,1,0.2437499999999999,21296.781509399414,3266.6666666666665,1,0.2437499999999999,21296.781509399414,3266.6666666666665,1,0.2437499999999999,9428.231430053711,3266.6666666666665,1,0.2437499999999999,9428.231430053711,3266.6666666666665,1,0.2437499999999999,21045.177459716797,4900,0,0.2437499999999999,21045.177459716797,4900,0,0.2437499999999999,194925.0879058838,400,3874,3379,400,400,3570,400,3451,5027,400,4771,400,400,3397,3356,400,8.571429252624512,8.571429252624512,15.15151596069336,2.941176414489746,3.0303030014038086,2.941176414489746,0,5.714285850524902,17.647058486938477,28.571430206298828,8.823529243469238,2.941176414489746,41.17647171020508,5.714285850524902,6.060606002807617,0,16001761280,4294963200,3623809024,753897472
199,1740528251005,10223.882537841797,3333.3333333333335,1,0.26875000000000004,10223.882537841797,3333.3333333333335,1,0.26875000000000004,21296.782928466797,3333.3333333333335,1,0.26875000000000004,21296.782928466797,3333.3333333333335,1,0.26875000000000004,9428.236679077148,5000,0,0.26875000000000004,9428.236679077148,5000,0,0.26875000000000004,21045.183715820313,5000,0,0.26875000000000004,21045.183715820313,5000,0,0.26875000000000004,194925.11251831055,400,3874,3379,400,400,3570,400,3451,5027,400,4771,400,400,3397,3356,400,8.571429252624512,8.571429252624512,15.15151596069336,2.941176414489746,3.0303030014038086,2.941176414489746,0,5.714285850524902,17.647058486938477,28.571430206298828,8.823529243469238,2.941176414489746,41.17647171020508,5.714285850524902,6.060606002807617,0,16001761280,4294963200,3623809024,753897472
200,1740528251205,10224.378463745117,3250,1,0.29374999999999996,10224.378463745117,3250,1,0.29374999999999996,21297.734832763672,3250,1,0.29374999999999996,21297.734832763672,3250,1,0.29374999999999996,9428.648651123047,4875,0,0.29374999999999996,9428.648651123047,4875,0,0.29374999999999996,21046.860107421875,4875,0,0.29374999999999996,21046.860107421875,4875,0,0.29374999999999996,194930.5560760498,400,3874,3379,400,400,3570,400,3451,5027,400,4771,400,400,3397,3356,400,10,0,0,25,0,0,19.047618865966797,5,40,5.263157844543457,15.789472579956055,4.761904716491699,50,42.105262756347656,15.000000953674316,9.523809432983398,16001761280,4294963200,3691823104,753897472
199,1740528251405,10224.48014831543,3366.6666666666665,1,0.8,10224.48014831543,3366.6666666666665,1,0.8,21297.76284790039,3366.6666666666665,1,0.8,21297.76284790039,3366.6666666666665,1,0.8,9428.70932006836,5050,0,0.8,9428.70932006836,5050,0,0.8,21047.115661621094,3366.6666666666665,1,0.8,21047.115661621094,3366.6666666666665,1,0.8,194931.88598632813,400,3874,3379,400,400,3570,400,3451,5027,400,4771,400,400,3397,3356,400,5,5,0,0,0,0,0,0,0,0,0,0,0,19.047618865966797,0,0,16001761280,4294963200,3692535808,753897472
199,1740528251605,10224.495132446289,3416.6666666666665,1,0.06874999999999987,10224.508163452148,3416.6666666666665,1,0.06874999999999987,21297.77784729004,3416.6666666666665,1,0.06874999999999987,21297.77784729004,3416.6666666666665,1,0.06874999999999987,9428.729553222656,3416.6666666666665,1,0.06874999999999987,9428.729553222656,3416.6666666666665,1,0.06874999999999987,21047.49040222168,5125,0,0.06874999999999987,21047.49040222168,5125,0,0.06874999999999987,194933.562789917,400,3874,3379,400,400,3570,400,3451,5027,400,4771,400,400,3397,3356,400,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,16001761280,4294963200,3692535808,753897472
199,1740528251805,10224.553894042969,3416.6666666666665,1,0.050000000000000044,10224.553894042969,3416.6666666666665,1,0.050000000000000044,21297.795455932617,3416.6666666666665,1,0.050000000000000044,21297.795455932617,3416.6666666666665,1,0.050000000000000044,9428.747161865234,3416.6666666666665,1,0.050000000000000044,9428.747161865234,3416.6666666666665,1,0.050000000000000044,21048.257781982422,5125,0,0.050000000000000044,21048.257781982422,5125,0,0.050000000000000044,194936.35546875,400,3874,3379,400,400,3570,400,3451,5027,400,4771,400,400,3397,3356,400,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,16001761280,4294963200,3692511232,753897472
199,1740528252005,10224.619445800781,3416.6666666666665,1,0.0625,10224.619445800781,3416.6666666666665,1,0.0625,21297.810989379883,3416.6666666666665,1,0.0625,21297.810989379883,3416.6666666666665,1,0.0625,9428.762161254883,3416.6666666666665,1,0.0625,9428.762161254883,3416.6666666666665,1,0.0625,21049.038055419922,5125,0,0.0625,21049.038055419922,5125,0,0.0625,194939.15269470215,400,3874,3379,400,400,3570,400,3451,5027,400,4771,400,400,3397,3356,400,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,16001761280,4294963200,3692511232,753897472
199,1740528252206,10224.678771972656,3416.6666666666665,1,0.0625,10224.678771972656,3416.6666666666665,1,0.0625,21297.82652282715,3416.6666666666665,1,0.0625,21297.82652282715,3416.6666666666665,1,0.0625,9428.777557373047,3416.6666666666665,1,0.0625,9428.777557373047,3366.6666666666665,1,0.0625,21049.82015991211,5050,0,0.0625,21049.82015991211,5050,0,0.0625,194941.95971679688,400,3874,3379,400,400,3570,400,3451,5027,400,4771,400,400,3397,3356,400,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,16001761280,4294963200,3692511232,753897472
199,1740528252406,10224.71745300293,3400,1,0.050000000000000044,10224.731201171875,3400,1,0.050000000000000044,21297.841857910156,3400,1,0.050000000000000044,21297.841857910156,3400,1,0.050000000000000044,9428.792861938477,3400,1,0.050000000000000044,9428.792861938477,3400,1,0.050000000000000044,21050.687698364258,5100,0,0.050000000000000044,21050.687698364258,5025,0,0.06874999999999987,194944.76364135742,400,3874,3379,400,400,3570,400,3451,5027,400,4771,400,400,3397,3356,400,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,16001761280,4294963200,3692511232,753897472
199,1740528252606,10224.747634887695,3400,1,0.07499999999999996,10224.747634887695,3400,1,0.07499999999999996,21297.862365722656,3400,1,0.07499999999999996,21297.862365722656,3400,1,0.07499999999999996,9428.806396484375,3400,1,0.07499999999999996,9428.806396484375,3400,1,0.07499999999999996,21051.705307006836,5100,0,0.07499999999999996,21051.705307006836,5100,0,0.07499999999999996,194947.52728271484,400,3874,3379,400,400,3570,400,3451,5027,400,4771,400,400,3397,3356,400,0,0,0,0,0,0,0,0,0,0,0,0,6.6666669845581055,0,0,0,16001761280,4294963200,3692511232,753897472
