Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740526125250,9680.517211914063,3366.6666666666665,1,0.05624999999999991,9680.517211914063,3366.6666666666665,1,0.05624999999999991,19725.589447021484,5050,0,0.05624999999999991,19725.589447021484,5050,0,0.05624999999999991,8959.71305847168,3366.6666666666665,1,0.05624999999999991,8959.71305847168,3366.6666666666665,1,0.05624999999999991,19563.076370239258,3366.6666666666665,1,0.05624999999999991,19563.076370239258,3366.6666666666665,1,0.05624999999999991,183527.3247680664,5040,400,400,3360,3443,400,3462,400,3534,400,4334,400,5040,400,400,3610,0,0,4.34782600402832,0,4.1666669845581055,4.34782600402832,0,0,100,4.34782600402832,4.34782600402832,0,0,4.34782600402832,0,0,16001761280,4294963200,3714019328,754229248
200,1740526125250,9680.51823425293,3350,1,0.0625,9680.51823425293,3350,1,0.0625,19725.59422302246,5025,0,0.0625,19725.59422302246,5025,0,0.0625,8959.71305847168,3350,1,0.0625,8959.71305847168,3350,1,0.0625,19563.076370239258,3350,1,0.0625,19563.076370239258,3350,1,0.0625,183527.3247680664,5040,400,400,3360,3443,400,3462,400,3534,400,4334,400,5040,400,400,3610,0,0,4.34782600402832,0,4.1666669845581055,4.34782600402832,0,0,100,4.34782600402832,4.34782600402832,0,0,4.34782600402832,0,0,16001761280,4294963200,3714019328,754229248
199,1740526125450,9680.600158691406,3400,1,0.08125000000000004,9680.600158691406,3400,1,0.08125000000000004,19726.366928100586,5100,0,0.08125000000000004,19726.366928100586,5100,0,0.08125000000000004,8959.735824584961,3400,1,0.08125000000000004,8959.735824584961,3400,1,0.08125000000000004,19563.098037719727,3400,1,0.08125000000000004,19563.098037719727,3400,1,0.08125000000000004,183530.17767333984,5040,400,400,3360,3443,400,3462,400,3534,400,4334,400,5040,400,400,3610,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,16001761280,4294963200,3714019328,754229248
199,1740526125650,9680.648010253906,3400,1,0.0625,9680.648010253906,3400,1,0.0625,19727.253692626953,5100,0,0.0625,19727.253692626953,5100,0,0.0625,8959.760238647461,3366.6666666666665,1,0.09999999999999987,8959.760238647461,3366.6666666666665,1,0.09999999999999987,19563.112731933594,3366.6666666666665,1,0.09999999999999987,19563.112731933594,3366.6666666666665,1,0.09999999999999987,183532.9753265381,5040,400,400,3360,3443,400,3462,400,3534,400,4334,400,5040,400,400,3610,0,0,0,0,0,0,0,0,52.6315803527832,0,0,0,0,0,0,0,16001761280,4294963200,3714019328,754229248
199,1740526125850,9680.662353515625,3400,1,0.09375,9680.662353515625,3400,1,0.09375,19728.27847290039,5100,0,0.09375,19728.27847290039,5100,0,0.09375,8959.774505615234,3400,1,0.09375,8959.774505615234,3400,1,0.09375,19563.13787841797,3400,1,0.09375,19563.13787841797,3400,1,0.09375,183535.74151611328,5040,400,400,3360,3443,400,3462,400,3534,400,4334,400,5040,400,400,3610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16001761280,4294963200,3714019328,754229248
199,1740526126050,9680.696517944336,3300,1,0.2749999999999999,9680.696517944336,3300,1,0.2749999999999999,19728.769439697266,3300,1,0.2749999999999999,19728.769439697266,3300,1,0.2749999999999999,8960.056381225586,4950,0,0.2749999999999999,8960.056381225586,4950,0,0.2749999999999999,19563.640716552734,3300,1,0.2749999999999999,19563.640716552734,3300,1,0.2749999999999999,183538.3875427246,5040,400,400,3360,3443,400,3462,400,3534,400,4334,400,5040,400,400,3610,0,0,0,5,0,0,0,0,9.523809432983398,5.263157844543457,15.000000953674316,0,9.523809432983398,0,0,0,16001761280,4294963200,3530481664,754229248
199,1740526126250,9681.163452148438,3316.6666666666665,1,0.25624999999999987,9681.163452148438,3316.6666666666665,1,0.25624999999999987,19728.90658569336,3316.6666666666665,1,0.25624999999999987,19728.90658569336,3316.6666666666665,1,0.25624999999999987,8960.400650024414,3316.6666666666665,1,0.25624999999999987,8960.400650024414,3316.6666666666665,1,0.25624999999999987,19565.21110534668,4975,0,0.25624999999999987,19565.21110534668,4975,0,0.25624999999999987,183542.12907409668,5040,400,400,3360,3443,400,3462,400,3534,400,4334,400,5040,400,400,3610,15.789472579956055,0,5,5,5,0,0,9.523809432983398,0,5,20,0,70,15.000000953674316,13.636363983154297,0,16001761280,4294963200,3621707776,754229248
199,1740526126450,9681.805541992188,4800,0,0.3125,9681.805541992188,4800,0,0.3125,19730.281936645508,4800,0,0.3125,19730.281936645508,4800,0,0.3125,8960.882110595703,4800,0,0.3125,8960.882110595703,4800,0,0.3125,19566.803192138672,4800,0,0.3125,19566.803192138672,4800,0,0.3125,183547.6276702881,5040,400,400,3360,3443,400,3462,400,3534,400,4334,400,5040,400,400,3610,20,9.523809432983398,31.57894515991211,0,10,0,10.526315689086914,10,5,50,10,15.000000953674316,57.894737243652344,0,10.526315689086914,4.761904716491699,16001761280,4294963200,3683434496,754229248
199,1740526126650,9683.441955566406,3216.6666666666665,1,0.25,9683.441955566406,3216.6666666666665,1,0.25,19732.114486694336,4825,0,0.25,19732.114486694336,4825,0,0.25,8962.23454284668,4825,0,0.25,8962.23454284668,4825,0,0.25,19568.161651611328,4825,0,0.25,19568.161651611328,4825,0,0.25,183556.24421691895,5040,400,400,3360,3443,400,3462,400,3534,400,4334,400,5040,400,400,3610,45,47.36842346191406,50,50,26.3157901763916,15.000000953674316,36.842105865478516,36.842105865478516,10,94.73684692382813,52.6315803527832,20,36.842105865478516,45,36.842105865478516,23.809524536132813,16001761280,4294963200,3810308096,754229248
199,1740526126851,9684.383697509766,3216.6666666666665,1,0.32499999999999996,9684.383697509766,3216.6666666666665,1,0.32499999999999996,19733.833129882813,4825,0,0.32499999999999996,19733.833129882813,4825,0,0.32499999999999996,8963.286895751953,3216.6666666666665,1,0.32499999999999996,8963.286895751953,3216.6666666666665,1,0.32499999999999996,19569.801071166992,4825,0,0.32499999999999996,19569.801071166992,4825,0,0.32499999999999996,183563.44885253906,5040,400,400,3360,3443,400,3462,400,3534,400,4334,400,5040,400,400,3610,22.22222328186035,25,50,30.000001907348633,15.789472579956055,10.526315689086914,23.809524536132813,15.000000953674316,10,95,31.57894515991211,31.57894515991211,9.523809432983398,100,20,5.263157844543457,16001761280,4294963200,3900735488,754225152
