Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740526551299,9787.31462097168,3416.6666666666665,1,0.06874999999999987,9787.31462097168,3416.6666666666665,1,0.06874999999999987,20050.304473876953,3416.6666666666665,1,0.06874999999999987,20050.304473876953,3416.6666666666665,1,0.06874999999999987,9049.366790771484,3416.6666666666665,1,0.06874999999999987,9049.366790771484,3400,1,0.06874999999999987,19847.0684967041,5100,0,0.06874999999999987,19847.0684967041,5100,0,0.06874999999999987,185806.83404541016,400,400,3326,400,400,400,400,3368,3713,400,3362,400,400,5101,3489,400,0,0,4.34782600402832,0,0,0,0,0,0,0,0,0,100,4.34782600402832,0,0,16001761280,4294963200,3697401856,754077696
199,1740526551299,9787.31462097168,3400,1,0.06874999999999987,9787.31462097168,3400,1,0.06874999999999987,20050.304473876953,3400,1,0.06874999999999987,20050.304473876953,3400,1,0.06874999999999987,9049.366790771484,3400,1,0.06874999999999987,9049.366790771484,3400,1,0.06874999999999987,19847.0684967041,5100,0,0.06874999999999987,19847.0684967041,5100,0,0.06874999999999987,185806.83404541016,400,400,3326,400,400,400,400,3368,3713,400,3362,400,400,5101,3489,400,0,0,4.34782600402832,0,0,0,0,0,0,0,0,0,100,4.34782600402832,0,0,16001761280,4294963200,3697401856,754077696
200,1740526551499,9787.37173461914,3416.6666666666665,1,0.0625,9787.37173461914,3416.6666666666665,1,0.0625,20050.355178833008,3416.6666666666665,1,0.0625,20050.355178833008,3416.6666666666665,1,0.0625,9049.38754272461,3416.6666666666665,1,0.0625,9049.38754272461,3416.6666666666665,1,0.0625,19847.85060119629,5125,0,0.0625,19847.85060119629,5125,0,0.0625,185809.66958618164,400,400,3326,400,400,400,400,3368,3713,400,3362,400,400,5101,3489,400,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4.761904716491699,0,16001761280,4294963200,3697647616,754077696
199,1740526551699,9787.386489868164,3400,1,0.07499999999999996,9787.386489868164,3400,1,0.07499999999999996,20050.370239257813,3400,1,0.07499999999999996,20050.370239257813,3400,1,0.07499999999999996,9049.40153503418,3400,1,0.07499999999999996,9049.40153503418,3400,1,0.07499999999999996,19848.9268951416,5100,0,0.07499999999999996,19848.9268951416,5100,0,0.07499999999999996,185812.54252624512,400,400,3326,400,400,400,400,3368,3713,400,3362,400,400,5101,3489,400,0,0,0,0,0,0,0,0,0,0,0,0,52.38095474243164,0,0,0,16001761280,4294963200,3697647616,754077696
199,1740526551899,9787.476623535156,3400,1,0.06874999999999987,9787.476623535156,3400,1,0.06874999999999987,20050.39781188965,3400,1,0.06874999999999987,20050.39781188965,3400,1,0.06874999999999987,9049.416900634766,3400,1,0.06874999999999987,9049.416900634766,3400,1,0.06874999999999987,19850.328155517578,5100,0,0.06874999999999987,19850.328155517578,5025,0,0.0625,185815.58847045898,400,400,3326,400,400,400,400,3368,3713,400,3362,400,400,5101,3489,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16001761280,4294963200,3697647616,754077696
199,1740526552099,9787.571304321289,3316.6666666666665,1,0.26249999999999996,9787.571304321289,3316.6666666666665,1,0.26249999999999996,20051.113555908203,3316.6666666666665,1,0.26249999999999996,20051.113555908203,3316.6666666666665,1,0.26249999999999996,9049.426849365234,3316.6666666666665,1,0.26249999999999996,9049.426986694336,3316.6666666666665,1,0.26249999999999996,19850.90606689453,4975,0,0.26249999999999996,19850.90606689453,4975,0,0.26249999999999996,185818.2854156494,400,400,3326,400,400,400,400,3368,3713,400,3362,400,400,5101,3489,400,0,0,0,0,0,0,0,10,22.22222328186035,0,0,0,0,15.000000953674316,0,0,16001761280,4294963200,3477966848,754077696
199,1740526552299,9787.968795776367,3333.3333333333335,1,0.23124999999999996,9787.968795776367,3333.3333333333335,1,0.23124999999999996,20052.697814941406,5000,0,0.23124999999999996,20052.697814941406,5000,0,0.23124999999999996,9049.678497314453,3333.3333333333335,1,0.23124999999999996,9049.678497314453,3333.3333333333335,1,0.23124999999999996,19851.36117553711,5000,0,0.23124999999999996,19851.36117553711,5000,0,0.23124999999999996,185822.13948059082,400,400,3326,400,400,400,400,3368,3713,400,3362,400,400,5101,3489,400,15.000000953674316,9.523809432983398,5,0,10,5,0,0,78.94737243652344,5.263157844543457,10,0,14.285715103149414,5.555555820465088,5,9.090909004211426,16001761280,4294963200,3586904064,754077696
199,1740526552499,9788.19807434082,4850,0,0.30000000000000004,9788.19807434082,4850,0,0.30000000000000004,20054.717498779297,4850,0,0.30000000000000004,20054.717498779297,4850,0,0.30000000000000004,9050.069290161133,4850,0,0.30000000000000004,9050.069290161133,4825,0,0.3062499999999999,19852.442642211914,4825,0,0.3062499999999999,19852.442642211914,4825,0,0.3062499999999999,185827.3040008545,400,400,3326,400,400,400,400,3368,3713,400,3362,400,400,5101,3489,400,9.090909004211426,5,25,4.761904716491699,10,0,14.285715103149414,0,76.19047546386719,5,10,4.761904716491699,15.789472579956055,28.571430206298828,10,0,16001761280,4294963200,3648946176,754077696
199,1740526552699,9789.505554199219,4850,0,0.26249999999999996,9789.505554199219,4850,0,0.26249999999999996,20056.68180847168,4850,0,0.26249999999999996,20056.68180847168,4850,0,0.26249999999999996,9051.124465942383,4850,0,0.26249999999999996,9051.124465942383,4850,0,0.26249999999999996,19854.25523376465,4850,0,0.26249999999999996,19854.25523376465,4850,0,0.26249999999999996,185835.8062286377,400,400,3326,400,400,400,400,3368,3713,400,3362,400,400,5101,3489,400,31.57894515991211,50,50,55.55555725097656,33.333335876464844,20,40,20,52.6315803527832,55,31.57894515991211,26.3157901763916,45,65,42.105262756347656,25,16001761280,4294963200,3788386304,754077696
199,1740526552899,9791.04963684082,3216.6666666666665,1,0.31874999999999987,9791.04963684082,3216.6666666666665,1,0.31874999999999987,20058.408493041992,4825,0,0.31874999999999987,20058.408493041992,4825,0,0.31874999999999987,9051.951126098633,3216.6666666666665,1,0.31874999999999987,9051.951126098633,3216.6666666666665,1,0.31874999999999987,19855.62973022461,4825,0,0.31874999999999987,19855.637252807617,4825,0,0.31874999999999987,185843.30717468262,400,400,3326,400,400,400,400,3368,3713,400,3362,400,400,5101,3489,400,65,30.000001907348633,5.263157844543457,71.42857360839844,15.789472579956055,10,26.3157901763916,0,5,100,20,23.809524536132813,60.000003814697266,15.789472579956055,20,20,16001761280,4294963200,3875291136,754077696
199,1740526553100,9791.710708618164,3216.6666666666665,1,0.31874999999999987,9791.710708618164,3216.6666666666665,1,0.31874999999999987,20059.814895629883,4825,0,0.31874999999999987,20059.814895629883,4825,0,0.31874999999999987,9052.539657592773,3216.6666666666665,1,0.31874999999999987,9052.539657592773,3216.6666666666665,1,0.31874999999999987,19856.666061401367,3216.6666666666665,1,0.31874999999999987,19856.666061401367,3216.6666666666665,1,0.31874999999999987,185848.8253173828,400,400,3326,400,400,400,400,3368,3713,400,3362,400,400,5101,3489,400,20,10,38.095237731933594,5,19.047618865966797,4.761904716491699,20,5,31.57894515991211,57.894737243652344,19.047618865966797,15.789472579956055,50,23.809524536132813,15.000000953674316,5.263157844543457,16001761280,4294963200,3906887680,754077696
199,1740526553300,9792.737121582031,3200,1,0.3125,9792.737121582031,3200,1,0.3125,20061.439071655273,4800,0,0.3125,20061.439071655273,4800,0,0.3125,9053.178939819336,4800,0,0.3125,9053.178939819336,4800,0,0.31874999999999987,19858.03175354004,4800,0,0.31874999999999987,19858.03175354004,4800,0,0.31874999999999987,185855.75790405273,400,400,3326,400,400,400,400,3368,3713,400,3362,400,400,5101,3489,400,16.666667938232422,36.842105865478516,42.105262756347656,30.000001907348633,21.052631378173828,15.789472579956055,21.052631378173828,15.000000953674316,55,42.85714340209961,21.052631378173828,23.809524536132813,36.842105865478516,45,20,20,16001761280,4294963200,3967221760,754077696
199,1740526553500,9793.267318725586,3216.6666666666665,1,0.3062499999999999,9793.267318725586,3216.6666666666665,1,0.3062499999999999,20062.870208740234,4825,0,0.3062499999999999,20062.870208740234,4825,0,0.3062499999999999,9053.708023071289,4825,0,0.3062499999999999,9053.708023071289,4825,0,0.3062499999999999,19859.554321289063,4825,0,0.3062499999999999,19859.554321289063,4825,0,0.3062499999999999,185861.10179138184,400,400,3326,400,400,400,400,3368,3713,400,3362,400,400,5101,3489,400,25,0,42.85714340209961,0,10,0,0,5.263157844543457,75,0,26.3157901763916,0,15.000000953674316,70,5.263157844543457,5,16001761280,4294963200,4046692352,754077696
199,1740526553700,9793.736999511719,3283.3333333333335,1,0.3125,9793.736999511719,3283.3333333333335,1,0.3125,20063.662673950195,3283.3333333333335,1,0.3125,20063.662673950195,3283.3333333333335,1,0.3125,9053.938415527344,3283.3333333333335,1,0.3125,9053.938415527344,3283.3333333333335,1,0.3125,19861.161026000977,4925,0,0.3125,19861.161026000977,4925,0,0.3125,185865.53190612793,400,400,3326,400,400,400,400,3368,3713,400,3362,400,400,5101,3489,400,19.047618865966797,10,5.263157844543457,0,10,0,10,0,15.000000953674316,23.809524536132813,5.263157844543457,0,5.263157844543457,84.21052551269531,14.285715103149414,0,16001761280,4294963200,4057948160,754077696
200,1740526553900,9793.973510742188,3775,1,0.6625,9793.973510742188,3775,1,0.6625,20064.23809814453,3775,1,0.6625,20064.23809814453,3775,1,0.6625,9054.226028442383,3775,1,0.6625,9054.226028442383,3775,1,0.6625,19861.817794799805,3775,1,0.6625,19861.817794799805,3775,1,0.6625,185868.85597229004,400,400,3326,400,400,400,400,3368,3713,400,3362,400,400,5101,3489,400,5.263157844543457,4.761904716491699,20,5,14.285715103149414,5,10,4.761904716491699,31.57894515991211,0,19.047618865966797,0,30.000001907348633,14.285715103149414,0,0,16001761280,4294963200,4067184640,754077696
199,1740526554100,9794.074645996094,5050,0,0.9375,9794.074645996094,5050,0,0.9375,20064.42478942871,3366.6666666666665,1,0.9375,20064.42478942871,3366.6666666666665,1,0.9375,9054.300811767578,3366.6666666666665,1,0.9375,9054.300811767578,3366.6666666666665,1,0.9375,19862.00132751465,3366.6666666666665,1,0.9375,19862.00132751465,3366.6666666666665,1,0.9375,185870.6378173828,400,400,3326,400,400,400,400,3368,3713,400,3362,400,400,5101,3489,400,0,0,0,10,0,0,5,0,5,0,0,0,0,5,5,0,16001761280,4294963200,4059951104,754077696
