Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740530801853,10865.522827148438,3366.6666666666665,1,0.07499999999999996,10865.522827148438,3366.6666666666665,1,0.07499999999999996,23158.93994140625,3366.6666666666665,1,0.07499999999999996,23158.940017700195,3366.6666666666665,1,0.07499999999999996,9998.456176757813,3366.6666666666665,1,0.07499999999999996,9998.456176757813,3366.6666666666665,1,0.07499999999999996,22849.441940307617,5050,0,0.07499999999999996,22849.441940307617,5050,0,0.07499999999999996,208597.56567382813,3388,400,3691,400,3590,400,400,3360,5040,5040,400,3389,3364,400,3528,400,0,4.34782600402832,4.1666669845581055,0,4.34782600402832,0,0,4.1666669845581055,0,0,0,0,29.16666603088379,4.1666669845581055,4.1666669845581055,4.34782600402832,16001761280,4294963200,3697414144,753762304
200,1740530801853,10865.532043457031,5025,0,0.0625,10865.532043457031,5025,0,0.0625,23158.940017700195,3350,1,0.0625,23158.940017700195,3350,1,0.0625,9998.456176757813,3350,1,0.0625,9998.456176757813,3350,1,0.0625,22849.441940307617,5025,0,0.0625,22849.441940307617,5025,0,0.0625,208597.56567382813,3388,400,3691,400,3590,400,400,3360,5040,5040,400,3389,3364,400,3528,400,0,4.34782600402832,4.1666669845581055,0,4.34782600402832,0,0,4.1666669845581055,0,0,0,0,29.16666603088379,4.1666669845581055,4.1666669845581055,4.34782600402832,16001761280,4294963200,3697926144,753762304
199,1740530802053,10865.577713012695,3416.6666666666665,1,0.06874999999999987,10865.577713012695,3416.6666666666665,1,0.06874999999999987,23158.966857910156,3416.6666666666665,1,0.06874999999999987,23158.966857910156,3416.6666666666665,1,0.06874999999999987,9998.494338989258,3416.6666666666665,1,0.06874999999999987,9998.494338989258,3416.6666666666665,1,0.06874999999999987,22850.210861206055,5125,0,0.06874999999999987,22850.210861206055,5125,0,0.06874999999999987,208600.43077087402,3388,400,3691,400,3590,400,400,3360,5040,5040,400,3389,3364,400,3528,400,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4.761904716491699,0,16001761280,4294963200,3698593792,753762304
199,1740530802253,10865.653671264648,3416.6666666666665,1,0.0625,10865.653671264648,3416.6666666666665,1,0.0625,23158.983169555664,3350,1,0.0625,23158.983169555664,3350,1,0.0625,9998.509735107422,3350,1,0.0625,9998.509735107422,3350,1,0.0625,22850.992446899414,5025,0,0.0625,22850.992446899414,5025,0,0.0625,208603.245803833,3388,400,3691,400,3590,400,400,3360,5040,5040,400,3389,3364,400,3528,400,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,16001761280,4294963200,3698593792,753762304
199,1740530802454,10865.70523071289,3416.6666666666665,1,0.0625,10865.70523071289,3416.6666666666665,1,0.0625,23158.9990234375,3416.6666666666665,1,0.0625,23158.999114990234,3416.6666666666665,1,0.0625,9998.533828735352,3416.6666666666665,1,0.0625,9998.533828735352,3416.6666666666665,1,0.0625,22851.768951416016,5125,0,0.0625,22851.768951416016,5125,0,0.0625,208606.0646057129,3388,400,3691,400,3590,400,400,3360,5040,5040,400,3389,3364,400,3528,400,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,16001761280,4294963200,3698593792,753762304
199,1740530802654,10865.749984741211,3400,1,0.10624999999999996,10865.749984741211,3400,1,0.10624999999999996,23159.03971862793,3400,1,0.10624999999999996,23159.03971862793,3400,1,0.10624999999999996,9998.550659179688,3400,1,0.10624999999999996,9998.550659179688,3400,1,0.10624999999999996,22852.577102661133,5100,0,0.10624999999999996,22852.577102661133,5100,0,0.10624999999999996,208608.857421875,3388,400,3691,400,3590,400,400,3360,5040,5040,400,3389,3364,400,3528,400,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,16001761280,4294963200,3698593792,753762304
199,1740530802854,10865.784973144531,3350,1,0.05624999999999991,10865.784973144531,3350,1,0.05624999999999991,23159.080673217773,3350,1,0.05624999999999991,23159.080673217773,3350,1,0.05624999999999991,9998.575637817383,3350,1,0.05624999999999991,9998.575637817383,3350,1,0.05624999999999991,22853.435287475586,3350,1,0.05624999999999991,22853.435287475586,3350,1,0.05624999999999991,208611.6804046631,3388,400,3691,400,3590,400,400,3360,5040,5040,400,3389,3364,400,3528,400,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,16001761280,4294963200,3698069504,753762304
199,1740530803054,10865.837997436523,3775,1,0.3374999999999999,10865.837997436523,3775,1,0.3374999999999999,23159.360778808594,3775,1,0.3374999999999999,23159.360778808594,3775,1,0.3374999999999999,9998.613052368164,3775,1,0.3374999999999999,9998.613052368164,3775,1,0.3374999999999999,22853.80258178711,3775,1,0.3374999999999999,22853.80258178711,3775,1,0.3374999999999999,208614.70399475098,3388,400,3691,400,3590,400,400,3360,5040,5040,400,3389,3364,400,3528,400,0,0,0,0,0,0,0,5,0,10,5,0,5.555555820465088,0,0,0,16001761280,4294963200,3479756800,753762304
199,1740530803254,10865.956146240234,3266.6666666666665,1,0.29374999999999996,10865.956146240234,3266.6666666666665,1,0.29374999999999996,23160.243591308594,4900,0,0.29374999999999996,23160.25700378418,4900,0,0.29374999999999996,9998.846572875977,3266.6666666666665,1,0.29374999999999996,9998.846572875977,3266.6666666666665,1,0.29374999999999996,22854.225799560547,3266.6666666666665,1,0.29374999999999996,22854.225799560547,3266.6666666666665,1,0.29374999999999996,208617.87496948242,3388,400,3691,400,3590,400,400,3360,5040,5040,400,3389,3364,400,3528,400,0,4.761904716491699,5,5,0,0,0,0,4.761904716491699,50,9.523809432983398,4.761904716491699,15.000000953674316,5,10.526315689086914,0,16001761280,4294963200,3571269632,753762304
199,1740530803454,10866.361206054688,3350,1,0.125,10866.361206054688,3350,1,0.125,23161.24040222168,3350,1,0.125,23161.24040222168,3350,1,0.125,9999.197738647461,3350,1,0.125,9999.197738647461,3350,1,0.125,22855.919860839844,5025,0,0.125,22855.919860839844,5025,0,0.125,208622.41609191895,3388,400,3691,400,3590,400,400,3360,5040,5040,400,3389,3364,400,3528,400,0,4.761904716491699,5,5,0,0,0,0,4.761904716491699,50,9.523809432983398,4.761904716491699,15.000000953674316,5,10.526315689086914,0,16001761280,4294963200,3604041728,753762304
