Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP,DIFF_CORE0_ENERGY (J),CORE0_POWER (W),DIFF_CORE1_ENERGY (J),CORE1_POWER (W),DIFF_CORE2_ENERGY (J),CORE2_POWER (W),DIFF_CORE3_ENERGY (J),CORE3_POWER (W),DIFF_CORE4_ENERGY (J),CORE4_POWER (W),DIFF_CORE5_ENERGY (J),CORE5_POWER (W),DIFF_CORE6_ENERGY (J),CORE6_POWER (W),DIFF_CORE7_ENERGY (J),CORE7_POWER (W),DIFF_CPU_ENERGY (J),CPU_POWER (W),DIFF_DIFF_CORE0_ENERGY (J),DIFF_POWER (W),DIFF_DIFF_CORE1_ENERGY (J),DIFF_DIFF_CORE2_ENERGY (J),DIFF_DIFF_CORE3_ENERGY (J),DIFF_DIFF_CORE4_ENERGY (J),DIFF_DIFF_CORE5_ENERGY (J),DIFF_DIFF_CORE6_ENERGY (J),DIFF_DIFF_CORE7_ENERGY (J),DIFF_DIFF_CPU_ENERGY (J)
199,1800,9360.880798339844,4750.0,0,0.3249999999999999,9360.880798339844,4750.0,0,0.3249999999999999,18758.17576599121,4750.0,0,0.3249999999999999,18758.17576599121,4750.0,0,0.3249999999999999,8674.563995361328,4750.0,0,0.3249999999999999,8674.563995361328,4750.0,0,0.3249999999999999,18702.066680908203,4750.0,0,0.3249999999999999,18702.066680908203,4750.0,0,0.3249999999999999,176703.45668029785,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,25.0,57.142860412597656,26.3157901763916,42.85714340209961,21.052631378173828,15.000000953674316,15.000000953674316,35.0,30.00000190734864,68.42105102539062,26.3157901763916,55.0,45.0,45.0,26.3157901763916,15.000000953674316,16001761280,4294963200,3737788416,754900992,1.279479980466931,6.429547640537342,1.279479980466931,6.429547640537342,1.7455596923828125,8.771656745642273,1.7455596923828125,8.771656745642273,1.3280181884765625,6.673458233550565,1.3280181884765625,6.673458233550565,1.5549774169921875,7.813956869307474,1.5549774169921875,7.813956869307474,7.983947753877146,40.12034047174445,0.747436523433862,11.257765879889659,0.747436523433862,-0.369415283206763,-0.369415283206763,0.9172515869140625,0.9172515869140625,0.622802734382276,0.622802734382276,2.2402954100980423
199,2000,9362.664245605469,4775.0,0,0.3249999999999999,9362.664245605469,4775.0,0,0.3249999999999999,18759.892623901367,4775.0,0,0.3249999999999999,18759.892623901367,4775.0,0,0.3249999999999999,8675.967407226562,3183.333333333333,1,0.3249999999999999,8675.967407226562,3183.333333333333,1,0.3249999999999999,18703.58221435547,4775.0,0,0.3249999999999999,18703.58221435547,4775.0,0,0.3249999999999999,176711.58546447754,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,26.3157901763916,75.0,55.0,10.0,26.3157901763916,5.0,26.3157901763916,10.0,20.0,75.0,52.6315803527832,20.0,26.3157901763916,57.89473724365234,22.22222328186035,15.000000953674316,16001761280,4294963200,3854499840,754900992,1.783447265625,8.962046560929648,1.783447265625,8.962046560929648,1.71685791015625,8.62742668420226,1.71685791015625,8.62742668420226,1.403411865234375,7.052320930826005,1.403411865234375,7.052320930826005,1.515533447265625,7.6157459661589195,1.515533447265625,7.6157459661589195,8.1287841796875,40.84816170697236,0.503967285158069,0.7278212352279086,0.503967285158069,-0.0287017822265625,-0.0287017822265625,0.0753936767578125,0.0753936767578125,-0.0394439697265625,-0.0394439697265625,0.14483642581035383
199,2201,9363.720947265623,4775.0,0,0.33125,9363.720947265623,4775.0,0,0.33125,18761.28533935547,3183.333333333333,1,0.33125,18761.28533935547,3183.333333333333,1,0.33125,8676.664169311523,3183.333333333333,1,0.33125,8676.664169311523,3183.333333333333,1,0.33125,18705.236877441406,4775.0,0,0.33125,18705.236877441406,4775.0,0,0.33125,176718.23390197754,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,15.000000953674316,52.6315803527832,55.0,5.263157844543457,19.0476188659668,0.0,20.0,10.0,68.42105102539062,20.0,15.789472579956056,11.111111640930176,9.523809432983398,80.0,20.0,9.523809432983398,16001761280,4294963200,3950370816,754900992,1.056701660154431,5.310058593740859,1.056701660154431,5.310058593740859,1.3927154541015625,6.998570121113379,1.3927154541015625,6.998570121113379,0.6967620849609375,3.501317009853957,0.6967620849609375,3.501317009853957,1.6546630859375,8.314889879082914,1.6546630859375,8.314889879082914,6.6484375,33.409233668341706,-0.726745605470569,-7.438928038630653,-0.726745605470569,-0.3241424560546875,-0.3241424560546875,-0.7066497802734375,-0.7066497802734375,0.139129638671875,0.139129638671875,-1.4803466796875
199,2401,9364.46957397461,4775.0,0,0.3249999999999999,9364.46957397461,4775.0,0,0.3249999999999999,18762.477081298828,4775.0,0,0.3249999999999999,18762.477081298828,4775.0,0,0.3249999999999999,8677.300735473633,4775.0,0,0.3249999999999999,8677.300735473633,4775.0,0,0.3249999999999999,18707.220916748047,4775.0,0,0.3249999999999999,18707.220916748047,4775.0,0,0.3249999999999999,176724.90141296387,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,26.3157901763916,25.0,42.105262756347656,55.0,25.0,19.0476188659668,20.0,15.789472579956056,38.0952377319336,52.6315803527832,28.571430206298828,15.000000953674316,35.0,73.68421173095703,21.052631378173828,5.555555820465088,16001761280,4294963200,3982856192,754900992,0.748626708986194,3.7619432612371555,0.748626708986194,3.7619432612371555,1.191741943359375,5.9886529817054015,1.191741943359375,5.9886529817054015,0.636566162109375,3.19882493522299,0.636566162109375,3.19882493522299,1.984039306640625,9.970046767038315,1.984039306640625,9.970046767038315,6.667510986328125,33.505080333307156,-0.308074951168237,0.09584666496545226,-0.308074951168237,-0.2009735107421875,-0.2009735107421875,-0.0601959228515625,-0.0601959228515625,0.329376220703125,0.329376220703125,0.019073486328125
199,2601,9365.185821533203,4725.0,0,0.3374999999999999,9365.185821533203,4725.0,0,0.3374999999999999,18763.714782714844,3166.666666666667,1,0.3374999999999999,18763.714782714844,3166.666666666667,1,0.3374999999999999,8677.759765625,3166.666666666667,1,0.3374999999999999,8677.759765625,3166.666666666667,1,0.3374999999999999,18708.888916015625,4750.0,0,0.3374999999999999,18708.888916015625,4750.0,0,0.3374999999999999,176730.9792175293,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,20.0,15.000000953674316,57.142860412597656,23.80952453613281,23.80952453613281,0.0,15.789472579956056,9.523809432983398,0.0,60.00000381469727,15.000000953674316,9.523809432983398,36.84210586547852,60.00000381469727,19.0476188659668,10.0,16001761280,4294963200,4046340096,754900992,0.71624755859375,3.5992339627826633,0.71624755859375,3.5992339627826633,1.237701416015625,6.219605105606155,1.237701416015625,6.219605105606155,0.4590301513671875,2.30668417772456,0.4590301513671875,2.30668417772456,1.667999267578125,8.381905867226758,1.667999267578125,8.381905867226758,6.0778045654296875,30.541731484571294,-0.03237915039244399,-2.963348848735867,-0.03237915039244399,0.04595947265625,0.04595947265625,-0.1775360107421875,-0.1775360107421875,-0.3160400390625,-0.3160400390625,-0.5897064208984375
199,2801,9365.592498779297,4850.0,0,0.3125,9365.592498779297,4850.0,0,0.3125,18764.90507507324,4850.0,0,0.3125,18764.90507507324,4850.0,0,0.3125,8677.903121948242,3233.333333333333,1,0.3125,8677.903121948242,3233.333333333333,1,0.3125,18710.61637878418,4850.0,0,0.3125,18710.61637878418,4850.0,0,0.3125,176735.47773742676,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,10.0,10.0,0.0,5.263157844543457,0.0,0.0,5.0,5.0,55.0,10.0,5.263157844543457,0.0,0.0,100.0,10.0,0.0,16001761280,4294963200,4056084480,754900992,0.40667724609375,2.0436042517273867,0.40667724609375,2.0436042517273867,1.1902923583947995,5.981368635149746,1.1902923583947995,5.981368635149746,0.1433563232421875,0.7203835338803392,0.1433563232421875,0.7203835338803392,1.7274627685546875,8.680717429923053,1.7274627685546875,8.680717429923053,4.4985198974609375,22.605627625431847,-0.3095703125,-7.936103859139447,-0.3095703125,-0.04740905762082548,-0.04740905762082548,-0.315673828125,-0.315673828125,0.0594635009765625,0.0594635009765625,-1.57928466796875
200,3001,9366.025115966797,3775.0,1,0.66875,9366.025115966797,3775.0,1,0.66875,18765.58976745605,3775.0,1,0.66875,18765.58976745605,3775.0,1,0.66875,8678.154052734375,3775.0,1,0.66875,8678.154052734375,3775.0,1,0.66875,18711.439987182617,3775.0,1,0.66875,18711.439987182617,3775.0,1,0.66875,176739.21321105957,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,10.526315689086914,5.0,13.636363983154297,5.0,9.523809432983398,4.761904716491699,10.0,0.0,25.0,10.0,10.0,0.0,20.0,28.571430206298828,10.526315689086914,9.523809432983398,16001761280,4294963200,4072480768,754900992,0.4326171875,2.1630859375,0.4326171875,2.1630859375,0.6846923828125,3.4234619140625,0.6846923828125,3.4234619140625,0.2509307861328125,1.2546539306640625,0.2509307861328125,1.2546539306640625,0.8236083984375,4.1180419921875,0.8236083984375,4.1180419921875,3.7354736328125,18.6773681640625,0.02593994140625,-3.8152313232421875,0.02593994140625,-0.5055999755822995,-0.5055999755822995,0.107574462890625,0.107574462890625,-0.9038543701171875,-0.9038543701171875,-0.7630462646484375
199,3201,9366.135223388672,3775.0,1,0.68125,9366.135223388672,3775.0,1,0.68125,18765.734344482426,3775.0,1,0.68125,18765.734344482426,3775.0,1,0.68125,8678.39013671875,3775.0,1,0.68125,8678.390167236328,3775.0,1,0.68125,18711.62774658203,3775.0,0,0.6875,18711.62774658203,3775.0,0,0.6875,176741.033203125,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,4.761904716491699,0.0,0.0,0.0,4.761904716491699,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,10.0,4.761904716491699,0.0,16001761280,4294963200,4071710720,754900992,0.110107421875,0.5533036275125628,0.110107421875,0.5533036275125628,0.14457702637446346,0.7265177204746907,0.14457702637446346,0.7265177204746907,0.236083984375,1.1863516802763818,0.236114501953125,1.1865050349403266,0.1877593994140625,0.943514569919912,0.1877593994140625,0.943514569919912,1.8199920654296875,9.145688771003455,-0.322509765625,-9.625535514486495,-0.322509765625,-0.5401153564380365,-0.5401153564380365,-0.0148468017578125,-0.0148162841796875,-0.6358489990234375,-0.6358489990234375,-1.9154815673828125
199,3401,9366.34440612793,3350.0,1,0.6625,9366.34440612793,3350.0,1,0.6625,18765.77557373047,3350.0,1,0.6625,18765.77557373047,3350.0,1,0.6625,8678.418350219727,3350.0,1,0.6625,8678.418350219727,3350.0,1,0.6625,18711.799423217773,5025.0,0,0.6625,18711.799423217773,5025.0,0,0.6625,176742.273727417,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,5.263157844543457,0.0,0.0,0.0,0.0,0.0,0.0,4.761904716491699,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,16001761280,4294963200,4072714240,754900992,0.2091827392578125,1.051169544009108,0.2091827392578125,1.051169544009108,0.04122924804323702,0.20718215097104029,0.04122924804323702,0.20718215097104029,0.0282135009765625,0.14177638681689697,0.0281829833984375,0.14162303215295224,0.1716766357421875,0.8626966620210427,0.1716766357421875,0.8626966620210427,1.2405242919921875,6.233790412021042,0.0990753173828125,-2.911898358982412,0.0990753173828125,-0.10334777833122644,-0.10334777833122644,-0.2078704833984375,-0.2079315185546875,-0.016082763671875,-0.016082763671875,-0.5794677734375
199,3601,9366.392044067385,3316.6666666666665,1,0.2124999999999999,9366.392044067385,3316.6666666666665,1,0.2124999999999999,18765.83024597168,4975.0,0,0.2124999999999999,18765.83024597168,4975.0,0,0.2124999999999999,8678.455856323242,3316.6666666666665,1,0.2124999999999999,8678.455856323242,3316.6666666666665,1,0.2124999999999999,18713.564392089844,4975.0,0,0.2124999999999999,18713.564392089844,4975.0,0,0.2124999999999999,176745.29612731934,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,13.636363983154297,0.0,5.0,0.0,0.0,0.0,9.523809432983398,0.0,4.761904716491699,0.0,5.0,0.0,85.0,0.0,0.0,0.0,16001761280,4294963200,4142379008,754900992,0.04763793945494399,0.2393866304268542,0.04763793945494399,0.2393866304268542,0.0546722412109375,0.27473488045697236,0.0546722412109375,0.27473488045697236,0.037506103515625,0.1884728819880653,0.037506103515625,0.1884728819880653,1.7649688720703125,8.869190311911117,1.7649688720703125,8.869190311911117,3.02239990234375,15.187939207757537,-0.1615447998028685,8.954148795736495,-0.1615447998028685,0.013442993167700479,0.013442993167700479,0.0092926025390625,0.0093231201171875,1.593292236328125,1.593292236328125,1.7818756103515625
199,3801,9366.545181274414,3350.0,1,0.125,9366.545181274414,3350.0,1,0.125,18766.164337158203,3350.0,1,0.125,18766.164337158203,3350.0,1,0.125,8678.618728637695,3350.0,1,0.125,8678.618728637695,3350.0,1,0.125,18715.93199157715,5025.0,0,0.125,18715.93199157715,5025.0,0,0.125,176749.26766967773,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,9.523809432983398,0.0,5.0,0.0,4.761904716491699,0.0,0.0,0.0,10.526315689086914,0.0,9.523809432983398,4.761904716491699,100.0,0.0,0.0,0.0,16001761280,4294963200,4158078976,754900992,0.153137207029431,0.7695337036654825,0.153137207029431,0.7695337036654825,0.3340911865234375,1.6788501835348617,0.3340911865234375,1.6788501835348617,0.162872314453125,0.8184538414729899,0.162872314453125,0.8184538414729899,2.3675994873046875,11.897484860827575,2.3675994873046875,11.897484860827575,3.9715423583984375,19.95749928843436,0.10549926757448702,4.769560080676821,0.10549926757448702,0.2794189453125,0.2794189453125,0.1253662109375,0.1253662109375,0.602630615234375,0.602630615234375,0.9491424560546875
199,4002,9366.9951171875,3266.6666666666665,1,0.25,9366.9951171875,3266.6666666666665,1,0.25,18766.938186645508,3266.6666666666665,1,0.25,18766.938186645508,3266.6666666666665,1,0.25,8679.159851074219,3266.6666666666665,1,0.25,8679.159851074219,3266.6666666666665,1,0.25,18717.90284729004,4900.0,0,0.25,18717.90284729004,4900.0,0,0.25,176754.2584991455,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,19.0476188659668,0.0,15.000000953674316,4.761904716491699,10.0,0.0,5.0,0.0,21.052631378173828,15.000000953674316,15.000000953674316,4.761904716491699,90.0,0.0,4.761904716491699,0.0,16001761280,4294963200,4223209472,754900992,0.4499359130859375,2.2609844878690324,0.4499359130859375,2.2609844878690324,0.7738494873046875,3.888690890978329,0.7738494873046875,3.888690890978329,0.5411224365234375,2.719208223735867,0.5411224365234375,2.719208223735867,1.970855712890625,9.903797552214195,1.970855712890625,9.903797552214195,4.9908294677734375,25.079545064188128,0.2967987060565065,5.122045775753769,0.2967987060565065,0.43975830078125,0.43975830078125,0.3782501220703125,0.3782501220703125,-0.3967437744140625,-0.3967437744140625,1.019287109375
200,4202,9367.459732055664,3300.0,1,0.25,9367.459732055664,3300.0,1,0.25,18768.12141418457,3300.0,1,0.25,18768.12141418457,3300.0,1,0.25,8679.76138305664,3300.0,1,0.25,8679.76138305664,3300.0,1,0.25,18719.33168029785,4950.0,0,0.25,18719.33168029785,4950.0,0,0.25,176759.5486907959,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,10.526315689086914,10.0,10.526315689086914,5.0,10.526315689086914,5.0,14.285715103149414,9.523809432983398,35.0,10.526315689086914,15.000000953674316,25.0,60.00000381469727,15.000000953674316,10.526315689086914,10.0,16001761280,4294963200,4274692096,754900992,0.4646148681640625,2.3230743408203125,0.4646148681640625,2.3230743408203125,1.1832275390625,5.9161376953125,1.1832275390625,5.9161376953125,0.601531982421875,3.007659912109375,0.601531982421875,3.007659912109375,1.4288330078125,7.1441650390625,1.4288330078125,7.1441650390625,5.290191650390625,26.450958251953125,0.014678955078125,1.4968109130859375,0.014678955078125,0.4093780517578125,0.4093780517578125,0.0604095458984375,0.0604095458984375,-0.542022705078125,-0.542022705078125,0.2993621826171875
200,4402,9367.69172668457,3416.6666666666665,1,0.89375,9367.69172668457,3416.6666666666665,1,0.89375,18768.32730102539,5125.0,0,0.89375,18768.32730102539,5125.0,0,0.89375,8679.996643066406,3416.6666666666665,1,0.89375,8679.996643066406,3416.6666666666665,1,0.89375,18719.934646606445,3416.6666666666665,1,0.89375,18719.934646606445,3416.6666666666665,1,0.89375,176762.02738952637,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,5.0,0.0,5.0,0.0,0.0,9.523809432983398,0.0,0.0,10.0,0.0,10.0,0.0,5.263157844543457,25.0,14.285715103149414,0.0,16001761280,4294963200,4279844864,754900992,0.23199462890625,1.15997314453125,0.23199462890625,1.15997314453125,0.2058868408203125,1.0294342041015625,0.2058868408203125,1.0294342041015625,0.235260009765625,1.176300048828125,0.235260009765625,1.176300048828125,0.60296630859375,3.01483154296875,0.60296630859375,3.01483154296875,2.47869873046875,12.39349365234375,-0.2326202392578125,-14.057464599609375,-0.2326202392578125,-0.9773406982421875,-0.9773406982421875,-0.36627197265625,-0.36627197265625,-0.82586669921875,-0.82586669921875,-2.811492919921875
199,4603,9367.706298828123,3416.6666666666665,1,1.10625,9367.706298828123,3416.6666666666665,1,1.10625,18768.54948425293,5125.0,0,1.10625,18768.54948425293,5125.0,0,1.10625,8680.006484985352,3416.6666666666665,1,1.10625,8680.006484985352,3416.6666666666665,1,1.10625,18719.974685668945,3416.6666666666665,1,1.10625,18719.974685668945,3416.6666666666665,1,1.10625,176763.0525970459,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,4.761904716491699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16001761280,4294963200,4279844864,754900992,0.01457214355286851,0.07322685202446487,0.01457214355286851,0.07322685202446487,0.2221832275390625,1.1164986308495601,0.2221832275390625,1.1164986308495601,0.0098419189453125,0.049456879122173364,0.0098419189453125,0.049456879122173364,0.0400390625,0.20120131909547737,0.0400390625,0.20120131909547737,1.02520751953125,5.151796580559045,-0.2174224853533815,-7.303975934359296,-0.2174224853533815,0.01629638671875,0.01629638671875,-0.2254180908203125,-0.2254180908203125,-0.56292724609375,-0.56292724609375,-1.4534912109375
200,4803,9367.800506591797,3416.6666666666665,1,0.66875,9367.800506591797,3416.6666666666665,1,0.66875,18768.789260864258,5125.0,0,0.66875,18768.789260864258,5125.0,0,0.66875,8680.041244506836,3416.6666666666665,1,0.66875,8680.041244506836,3416.6666666666665,1,0.66875,18720.435791015625,3416.6666666666665,1,0.66875,18720.435791015625,3416.6666666666665,1,0.66875,176764.96615600586,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,4.761904716491699,0.0,4.761904716491699,0.0,0.0,0.0,5.0,4.761904716491699,5.0,4.761904716491699,0.0,0.0,0.0,20.0,0.0,0.0,16001761280,4294963200,4281884672,754900992,0.09420776367369399,0.47103881836846995,0.09420776367369399,0.47103881836846995,0.239776611328125,1.198883056640625,0.239776611328125,1.198883056640625,0.034759521484375,0.173797607421875,0.034759521484375,0.173797607421875,0.4611053466796875,2.3055267333984375,0.4611053466796875,2.3055267333984375,1.9135589599609375,9.567794799804688,0.07963562012082548,4.4417572021484375,0.07963562012082548,0.0175933837890625,0.0175933837890625,0.0249176025390625,0.0249176025390625,0.4210662841796875,0.4210662841796875,0.8883514404296875
200,5003,9367.938842773438,3416.6666666666665,1,0.86875,9367.938842773438,3416.6666666666665,1,0.86875,18769.177810668945,5125.0,0,0.86875,18769.177810668945,5125.0,0,0.86875,8680.15168762207,3416.6666666666665,1,0.86875,8680.15168762207,3416.6666666666665,1,0.86875,18720.53454589844,3416.6666666666665,1,0.86875,18720.53454589844,3416.6666666666665,1,0.86875,176766.8303375244,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,15.000000953674316,5.0,4.761904716491699,0.0,0.0,4.761904716491699,0.0,0.0,16001761280,4294963200,4285751296,754900992,0.138336181640625,0.691680908203125,0.138336181640625,0.691680908203125,0.3885498046875,1.9427490234375,0.3885498046875,1.9427490234375,0.110443115234375,0.552215576171875,0.110443115234375,0.552215576171875,0.09875488281613798,0.4937744140806899,0.09875488281613798,0.4937744140806899,1.8641815185546875,9.320907592773438,0.04412841796693101,-0.24688720703125,0.04412841796693101,0.148773193359375,0.148773193359375,0.07568359375,0.07568359375,-0.3623504638635495,-0.3623504638635495,-0.04937744140625
199,5203,9367.961135864258,3416.6666666666665,1,0.68125,9367.961135864258,3416.6666666666665,1,1.18125,18769.2265625,5125.0,0,1.18125,18769.2265625,5125.0,0,1.18125,8680.15251159668,3416.6666666666665,1,1.18125,8680.15251159668,3416.6666666666665,1,1.18125,18720.555206298828,3416.6666666666665,1,1.18125,18720.555206298828,3416.6666666666665,1,1.18125,176767.58255004883,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16001761280,4294963200,4286005248,754900992,0.0222930908203125,0.11202558201162059,0.0222930908203125,0.11202558201162059,0.0487518310546875,0.24498407565169597,0.0487518310546875,0.24498407565169597,0.000823974609375,0.004140575926507538,0.000823974609375,0.004140575926507538,0.02066040038698702,0.10382110747229659,0.02066040038698702,0.10382110747229659,0.7522125244140625,3.77996243424152,-0.1160430908203125,-5.5877838901538945,-0.1160430908203125,-0.3397979736328125,-0.3397979736328125,-0.109619140625,-0.109619140625,-0.07809448242915096,-0.07809448242915096,-1.111968994140625
200,5404,9367.997268676758,3350.0,1,1.34375,9367.997268676758,3350.0,1,1.34375,18769.340866088867,5025.0,0,1.34375,18769.340866088867,5025.0,0,1.34375,8680.229080200195,3350.0,1,1.34375,8680.229080200195,3350.0,1,1.34375,18720.90823364257,3350.0,1,0.5249999999999999,18720.90823364257,3350.0,1,0.5249999999999999,176768.89765930176,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,0.0,0.0,5.0,5.0,9.090909004211426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.263157844543457,0.0,0.0,16001761280,4294963200,4286259200,754900992,0.0361328125,0.1806640625,0.0361328125,0.1806640625,0.1143035888671875,0.5715179443359375,0.1143035888671875,0.5715179443359375,0.076568603515625,0.382843017578125,0.076568603515625,0.382843017578125,0.35302734374272404,1.7651367187136202,0.35302734374272404,1.7651367187136202,1.3151092529296875,6.5755462646484375,0.0138397216796875,2.814483642578125,0.0138397216796875,0.0655517578125,0.0655517578125,0.07574462890625,0.07574462890625,0.332366943355737,0.332366943355737,0.562896728515625
200,5604,9368.01124572754,3775.0,1,0.68125,9368.01124572754,3775.0,1,0.68125,18769.362518310547,3775.0,1,0.68125,18769.362518310547,3775.0,1,0.68125,8680.237243652344,3775.0,1,0.68125,8680.237243652344,3366.6666666666665,1,0.68125,18720.955780029297,5050.0,0,0.8875,18720.955780029297,5050.0,0,0.8875,176769.5570526123,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16001761280,4294963200,4286259200,754900992,0.01397705078306899,0.06988525391534495,0.01397705078306899,0.06988525391534495,0.0216522216796875,0.1082611083984375,0.0216522216796875,0.1082611083984375,0.0081634521484375,0.0408172607421875,0.0081634521484375,0.0408172607421875,0.04754638672602596,0.2377319336301298,0.04754638672602596,0.2377319336301298,0.659393310546875,3.296966552734375,-0.02215576171693101,-3.2785797119140625,-0.02215576171693101,-0.0926513671875,-0.0926513671875,-0.0684051513671875,-0.0684051513671875,-0.3054809570166981,-0.3054809570166981,-0.6557159423828125
199,5804,9368.013275146484,3775.0,1,0.68125,9368.013275146484,3775.0,1,0.68125,18769.380767822266,3775.0,1,0.68125,18769.380767822266,3775.0,1,0.68125,8680.237487792969,3775.0,1,0.68125,8680.237487792969,3775.0,1,0.68125,18720.96647644043,3775.0,0,0.6875,18720.96647644043,5125.0,0,0.95625,176770.08834838867,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16001761280,4294963200,4286259200,754900992,0.0020294189434935106,0.01019808514318347,0.0020294189434935106,0.01019808514318347,0.01824951171875,0.09170608903894471,0.01824951171875,0.09170608903894471,0.000244140625,0.0012268373115577888,0.000244140625,0.0012268373115577888,0.0106964111328125,0.05375080971262563,0.0106964111328125,0.05375080971262563,0.5312957763671875,2.6698280219456656,-0.011947631839575479,-0.6437062019079773,-0.011947631839575479,-0.0034027099609375,-0.0034027099609375,-0.0079193115234375,-0.0079193115234375,-0.03684997559321346,-0.03684997559321346,-0.1280975341796875
199,6005,9368.013610839844,3775.0,1,0.58125,9368.013610839844,3775.0,1,0.58125,18769.381072998047,3775.0,1,0.58125,18769.381072998047,3775.0,1,0.58125,8680.245666503906,3775.0,1,0.58125,8680.245666503906,3775.0,1,0.58125,18720.976165771484,3775.0,1,0.58125,18720.976165771484,3775.0,1,0.58125,176770.65580749512,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,16001761280,4294963200,4286259200,754900992,0.000335693359375,0.0016869013033919598,0.000335693359375,0.0016869013033919598,0.00030517578125,0.001533546639447236,0.00030517578125,0.001533546639447236,0.0081787109375,0.041099049937185925,0.0081787109375,0.041099049937185925,0.0096893310546875,0.04869010580244974,0.0096893310546875,0.04869010580244974,0.5674591064453125,2.8515532987201633,-0.0016937255841185106,0.18172527677449749,-0.0016937255841185106,-0.0179443359375,-0.0179443359375,0.0079345703125,0.0079345703125,-0.001007080078125,-0.001007080078125,0.036163330078125
