Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP,DIFF_CORE0_ENERGY (J),CORE0_POWER (W),DIFF_CORE1_ENERGY (J),CORE1_POWER (W),DIFF_CORE2_ENERGY (J),CORE2_POWER (W),DIFF_CORE3_ENERGY (J),CORE3_POWER (W),DIFF_CORE4_ENERGY (J),CORE4_POWER (W),DIFF_CORE5_ENERGY (J),CORE5_POWER (W),DIFF_CORE6_ENERGY (J),CORE6_POWER (W),DIFF_CORE7_ENERGY (J),CORE7_POWER (W),DIFF_CPU_ENERGY (J),CPU_POWER (W)
0.0,0.0,11406.957870483398,5000.0,0,0.0999999999999998,11406.957870483398,5000.0,0,0.0999999999999998,24702.69674682617,5000.0,0,0.0999999999999998,24702.69674682617,5000.0,0,0.0999999999999998,10474.363204956057,5000.0,0,0.0999999999999998,10474.363204956057,5000.0,0,0.0999999999999998,24345.678024291992,5000.0,0,0.0999999999999998,24345.678024291992,5000.0,0,0.0999999999999998,219942.0008239746,400,400,3825,400,3583,400,400,400,5107,3768,3440,400,400,400,3435,400,8.823529243469238,6.060606002807617,20.58823585510254,3.0303030014038086,3.125,3.0303030014038086,3.0303030014038086,3.0303030014038086,20.58823585510254,3.0303030014038086,8.823529243469238,3.0303030014038086,60.60606384277344,3.0303030014038086,5.882352828979492,3.0303030014038086,16001761280,4294963200,3634905088,753639424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,0.0,11406.957870483398,5000.0,0,0.0999999999999998,11406.957870483398,5000.0,0,0.0999999999999998,24702.69674682617,5000.0,0,0.0999999999999998,24702.69674682617,5000.0,0,0.0999999999999998,10474.363204956057,5000.0,0,0.0999999999999998,10474.363204956057,5000.0,0,0.0999999999999998,24345.678024291992,5000.0,0,0.0999999999999998,24345.678024291992,5000.0,0,0.0999999999999998,219942.0008239746,400,400,3825,400,3583,400,400,400,5107,3768,3440,400,400,400,3435,400,8.823529243469238,6.060606002807617,20.58823585510254,3.0303030014038086,3.125,3.0303030014038086,3.0303030014038086,3.0303030014038086,20.58823585510254,3.0303030014038086,8.823529243469238,3.0303030014038086,60.60606384277344,3.0303030014038086,5.882352828979492,3.0303030014038086,16001761280,4294963200,3634905088,753639424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,200.0,11407.45343017578,4875.0,0,0.2937499999999999,11407.45343017578,4875.0,0,0.2937499999999999,24703.787475585938,4875.0,0,0.2937499999999999,24703.787475585938,4875.0,0,0.2937499999999999,10475.01773071289,4875.0,0,0.2937499999999999,10475.01773071289,4875.0,0,0.2937499999999999,24346.74740600586,4875.0,0,0.2937499999999999,24346.74740600586,4875.0,0,0.2937499999999999,219947.7717895508,400,400,3825,400,3583,400,400,400,5107,3768,3440,400,400,400,3435,400,15.789472579956056,5.0,45.0,5.0,10.0,0.0,20.0,9.523809432983398,45.0,5.0,15.000000953674316,14.285715103149414,47.36842346191406,0.0,5.263157844543457,4.761904716491699,16001761280,4294963200,3708997632,753639424,0.4955596923809935,2.4777984619049676,0.4955596923809935,2.4777984619049676,1.090728759769263,5.453643798846315,1.090728759769263,5.453643798846315,0.6545257568341185,3.2726287841705926,0.6545257568341185,3.2726287841705926,1.0693817138671875,5.3469085693359375,1.0693817138671875,5.3469085693359375,5.770965576200979,28.854827881004894
200.0,400.0,11407.594299316406,3775.0,1,0.68125,11407.594299316406,3775.0,1,0.68125,24703.981033325195,3775.0,1,0.68125,24703.981033325195,3775.0,1,0.68125,10475.184707641602,3775.0,1,0.68125,10475.184707641602,3775.0,1,0.68125,24347.071334838867,3775.0,1,0.6875,24347.071334838867,3775.0,1,0.6875,219949.42651367188,400,400,3825,400,3583,400,400,400,5107,3768,3440,400,400,400,3435,400,4.761904716491699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.263157844543457,0.0,5.263157844543457,0.0,20.0,0.0,9.090909004211426,0.0,16001761280,4294963200,3714375680,753639424,0.140869140626819,0.704345703134095,0.140869140626819,0.704345703134095,0.1935577392578125,0.9677886962890625,0.1935577392578125,0.9677886962890625,0.1669769287109375,0.8348846435546875,0.1669769287109375,0.8348846435546875,0.3239288330078125,1.6196441650390625,0.3239288330078125,1.6196441650390625,1.6547241210646462,8.27362060532323
200.0,600.0,11407.601135253906,3366.6666666666665,1,0.0749999999999999,11407.601135253906,3366.6666666666665,1,0.0749999999999999,24704.00469970703,3366.6666666666665,1,0.0749999999999999,24704.00469970703,3366.6666666666665,1,0.0749999999999999,10475.191162109377,3366.6666666666665,1,0.0749999999999999,10475.191162109377,3366.6666666666665,1,0.0749999999999999,24347.082153320316,3366.6666666666665,1,0.0749999999999999,24347.082153320316,3366.6666666666665,1,0.0749999999999999,219951.04374694824,400,400,3825,400,3583,400,400,400,5107,3768,3440,400,400,400,3435,400,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16001761280,4294963200,3714375680,753639424,0.0068359375,0.0341796875,0.0068359375,0.0341796875,0.0236663818359375,0.1183319091796875,0.0236663818359375,0.1183319091796875,0.006454467775256489,0.03227233887628245,0.006454467775256489,0.03227233887628245,0.010818481448950479,0.054092407244752394,0.010818481448950479,0.054092407244752394,1.6172332763671875,8.086166381835938
200.0,800.0,11407.625457763672,3350.0,1,0.1125,11407.625457763672,3350.0,1,0.1125,24704.08609008789,3350.0,1,0.1125,24704.08609008789,3350.0,1,0.1125,10475.205780029297,3366.6666666666665,1,0.1125,10475.205780029297,3366.6666666666665,1,0.1125,24347.100982666016,3366.6666666666665,1,0.1125,24347.100982666016,3366.6666666666665,1,0.1125,219953.71226501465,400,400,3825,400,3583,400,400,400,5107,3768,3440,400,400,400,3435,400,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904716491699,0.0,0.0,0.0,16001761280,4294963200,3714375680,753639424,0.024322509765625,0.121612548828125,0.024322509765625,0.121612548828125,0.081390380859375,0.406951904296875,0.081390380859375,0.406951904296875,0.01461791992005601,0.07308959960028005,0.01461791992005601,0.07308959960028005,0.01882934569948702,0.0941467284974351,0.01882934569948702,0.0941467284974351,2.66851806640625,13.34259033203125
200.0,1000.0,11407.6376953125,3350.0,1,0.03125,11407.6376953125,3350.0,1,0.03125,24704.11869812012,3350.0,1,0.03125,24704.11869812012,3350.0,1,0.03125,10475.217514038086,3350.0,1,0.03125,10475.217514038086,3350.0,1,0.03125,24347.115798950195,3350.0,1,0.03125,24347.115798950195,3350.0,1,0.03125,219956.27879333496,400,400,3825,400,3583,400,400,400,5107,3768,3440,400,400,400,3435,400,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16001761280,4294963200,3714375680,753639424,0.012237548828125,0.061187744140625,0.012237548828125,0.061187744140625,0.03260803223020048,0.1630401611510024,0.03260803223020048,0.1630401611510024,0.0117340087890625,0.0586700439453125,0.0117340087890625,0.0586700439453125,0.0148162841796875,0.0740814208984375,0.0148162841796875,0.0740814208984375,2.5665283203125,12.8326416015625
200.0,1200.0,11407.684921264648,3350.0,1,0.0374999999999998,11407.684921264648,3350.0,1,0.0374999999999998,24704.15496826172,3350.0,1,0.0374999999999998,24704.15496826172,3350.0,1,0.0374999999999998,10475.22917175293,3350.0,1,0.0374999999999998,10475.22917175293,3350.0,1,0.0374999999999998,24347.129776000977,3350.0,1,0.0374999999999998,24347.129776000977,3350.0,1,0.0374999999999998,219958.8275604248,400,400,3825,400,3583,400,400,400,5107,3768,3440,400,400,400,3435,400,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16001761280,4294963200,3714375680,753639424,0.0472259521484375,0.2361297607421875,0.0472259521484375,0.2361297607421875,0.03627014159792452,0.1813507079896226,0.03627014159792452,0.1813507079896226,0.01165771484375,0.05828857421875,0.01165771484375,0.05828857421875,0.01397705078125,0.06988525390625,0.01397705078125,0.06988525390625,2.54876708984375,12.74383544921875
200.0,1400.0,11407.715957641602,3400.0,1,0.0749999999999999,11407.715957641602,3400.0,1,0.0749999999999999,24704.374420166016,3400.0,1,0.0749999999999999,24704.374420166016,3400.0,1,0.0749999999999999,10475.24398803711,3400.0,1,0.0749999999999999,10475.24398803711,3400.0,1,0.0749999999999999,24347.590713500977,5100.0,0,0.0749999999999999,24347.590713500977,5100.0,0,0.0749999999999999,219961.70526123047,400,400,3825,400,3583,400,400,400,5107,3768,3440,400,400,400,3435,400,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16001761280,4294963200,3714375680,753639424,0.031036376953125,0.155181884765625,0.031036376953125,0.155181884765625,0.219451904296875,1.097259521484375,0.219451904296875,1.097259521484375,0.0148162841796875,0.0740814208984375,0.0148162841796875,0.0740814208984375,0.4609375,2.3046875,0.4609375,2.3046875,2.8777008056640625,14.388504028320312
200.0,1600.0,11407.729110717772,3400.0,1,0.0749999999999999,11407.729110717772,3400.0,1,0.0749999999999999,24704.415817260742,3400.0,1,0.0749999999999999,24704.415817260742,3400.0,1,0.0749999999999999,10475.257064819336,3400.0,1,0.0749999999999999,10475.257064819336,3400.0,1,0.0749999999999999,24348.99217224121,5100.0,0,0.0749999999999999,24348.99217224121,5100.0,0,0.0749999999999999,219964.70597839355,400,400,3825,400,3583,400,400,400,5107,3768,3440,400,400,400,3435,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904716491699,0.0,0.0,0.0,0.0,0.0,0.0,16001761280,4294963200,3714375680,753639424,0.01315307617005601,0.06576538085028005,0.01315307617005601,0.06576538085028005,0.0413970947265625,0.2069854736328125,0.0413970947265625,0.2069854736328125,0.0130767822265625,0.0653839111328125,0.0130767822265625,0.0653839111328125,1.401458740234375,7.007293701171875,1.401458740234375,7.007293701171875,3.0007171630859375,15.003585815429688
