Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP,DIFF_CORE0_ENERGY (J),CORE0_POWER (W),DIFF_CORE1_ENERGY (J),CORE1_POWER (W),DIFF_CORE2_ENERGY (J),CORE2_POWER (W),DIFF_CORE3_ENERGY (J),CORE3_POWER (W),DIFF_CORE4_ENERGY (J),CORE4_POWER (W),DIFF_CORE5_ENERGY (J),CORE5_POWER (W),DIFF_CORE6_ENERGY (J),CORE6_POWER (W),DIFF_CORE7_ENERGY (J),CORE7_POWER (W),DIFF_CPU_ENERGY (J),CPU_POWER (W)
0,0,10760.1171875,3416.6666666666665,1,0.0687499999999998,10760.1171875,3416.6666666666665,1,0.0687499999999998,22874.08787536621,5125.0,0,0.0687499999999998,22874.08787536621,5125.0,0,0.0687499999999998,9903.116744995115,3416.6666666666665,1,0.0687499999999998,9903.116744995115,3416.6666666666665,1,0.0687499999999998,22524.5828704834,5125.0,0,0.0687499999999998,22524.5828704834,5125.0,0,0.0687499999999998,206320.24520874023,400,3581,3723,400,3525,400,3378,400,4137,400,400,5040,5040,400,4045,400,4.34782600402832,0.0,4.34782600402832,0.0,0.0,0.0,4.34782600402832,0.0,0.0,4.1666669845581055,0.0,0.0,100.0,0.0,0.0,0.0,16001761280,4294963200,3702784000,753770496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0,10760.119400024414,3416.6666666666665,1,0.0687499999999998,10760.119400024414,3416.6666666666665,1,0.0687499999999998,22874.10089111328,5125.0,0,0.0687499999999998,22874.10089111328,5125.0,0,0.0687499999999998,9903.116943359377,3416.6666666666665,1,0.0687499999999998,9903.116943359377,3350.0,1,0.0687499999999998,22524.58753967285,5025.0,0,0.0687499999999998,22524.58753967285,5025.0,0,0.0687499999999998,206320.26976013184,400,3581,3723,400,3525,400,3378,400,4137,400,400,5040,5040,400,4045,400,4.34782600402832,0.0,4.34782600402832,0.0,0.0,0.0,4.34782600402832,0.0,0.0,4.1666669845581055,0.0,0.0,100.0,0.0,0.0,0.0,16001761280,4294963200,3702784000,753770496,0.0022125244140625,0.0110626220703125,0.0022125244140625,0.0110626220703125,0.0130157470703125,0.0650787353515625,0.0130157470703125,0.0650787353515625,0.0001983642614504788,0.000991821307252394,0.0001983642614504788,0.000991821307252394,0.004669189453125,0.023345947265625,0.004669189453125,0.023345947265625,0.0245513916015625,0.1227569580078125
199,200,10760.163467407228,3416.6666666666665,1,0.0687499999999998,10760.163467407228,3416.6666666666665,1,0.0687499999999998,22874.21830749512,5125.0,0,0.0687499999999998,22874.21830749512,5125.0,0,0.0687499999999998,9903.139724731443,3416.6666666666665,1,0.0687499999999998,9903.139724731443,3416.6666666666665,1,0.0687499999999998,22525.359329223636,5125.0,0,0.0687499999999998,22525.359329223636,5125.0,0,0.0687499999999998,206323.17890930176,400,3581,3723,400,3525,400,3378,400,4137,400,400,5040,5040,400,4045,400,4.761904716491699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0.0,0.0,0.0,16001761280,4294963200,3702779904,753770496,0.04406738281431899,0.22144413474532154,0.04406738281431899,0.22144413474532154,0.11741638183957548,0.5900320695456054,0.11741638183957548,0.5900320695456054,0.02278137206667452,0.11447925661645487,0.02278137206667452,0.11447925661645487,0.771789550784888,3.8783394511803415,0.771789550784888,3.8783394511803415,2.909149169921875,14.618840049858667
199,400,10760.179504394531,3400.0,1,0.09375,10760.179504394531,3400.0,1,0.09375,22874.345275878903,5100.0,0,0.09375,22874.345275878903,5100.0,0,0.09375,9903.154083251951,3400.0,1,0.09375,9903.154083251951,3400.0,1,0.09375,22526.19790649414,3400.0,1,0.09375,22526.19790649414,3400.0,1,0.09375,206325.9603881836,400,3581,3723,400,3525,400,3378,400,4137,400,400,5040,5040,400,4045,400,4.761904716491699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0.0,0.0,0.0,16001761280,4294963200,3702779904,753770496,0.01603698730286851,0.08058787589381161,0.01603698730286851,0.08058787589381161,0.12696838378178654,0.63803207930546,0.12696838378178654,0.63803207930546,0.0143585205078125,0.07215336938599246,0.0143585205078125,0.07215336938599246,0.8385772705041745,4.213956133186806,0.8385772705041745,4.213956133186806,2.7814788818359375,13.977280813245917
199,600,10760.193740844728,3400.0,1,0.0999999999999998,10760.193740844728,3400.0,1,0.0999999999999998,22875.37734985352,5100.0,0,0.0999999999999998,22875.37734985352,5100.0,0,0.0999999999999998,9903.168258666992,3400.0,1,0.0999999999999998,9903.168258666992,3400.0,1,0.0999999999999998,22526.21272277832,3400.0,1,0.0999999999999998,22526.21272277832,3400.0,1,0.0999999999999998,206328.6951446533,400,3581,3723,400,3525,400,3378,400,4137,400,400,5040,5040,400,4045,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142925262451,0.0,0.0,0.0,23.076923370361328,0.0,0.0,0.0,16001761280,4294963200,3702779904,753770496,0.01423645019713149,0.07153995073935421,0.01423645019713149,0.07153995073935421,1.032073974616651,5.1863013799831705,1.032073974616651,5.1863013799831705,0.01417541504088149,0.07123324141146477,0.01417541504088149,0.07123324141146477,0.0148162841796875,0.07445368934516332,0.0148162841796875,0.07445368934516332,2.7347564696974587,13.742494822600294
199,800,10760.255065917969,4950.0,0,0.28125,10760.255065917969,4950.0,0,0.28125,22876.137252807617,3775.0,1,0.2749999999999999,22876.137252807617,3775.0,1,0.2749999999999999,9903.2744140625,3775.0,1,0.2749999999999999,9903.2744140625,3775.0,1,0.2749999999999999,22526.650665283203,3775.0,1,0.2749999999999999,22526.650665283203,3775.0,1,0.2749999999999999,206331.3415222168,400,3581,3723,400,3525,400,3378,400,4137,400,400,5040,5040,400,4045,400,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.761904716491699,22.22222328186035,0.0,0.0,5.0,5.0,5.555555820465088,4.761904716491699,0.0,16001761280,4294963200,3517513728,753770496,0.06132507324036851,0.30816619718778143,0.06132507324036851,0.30816619718778143,0.7599029540979245,3.818607809537309,0.7599029540979245,3.818607809537309,0.1061553955078125,0.5334441985317211,0.1061553955078125,0.5334441985317211,0.4379425048828125,2.2007161049387562,0.4379425048828125,2.2007161049387562,2.6463775635056663,13.298379716108876
199,1000,10760.504898071287,3316.6666666666665,1,0.2124999999999999,10760.504898071287,3316.6666666666665,1,0.2124999999999999,22876.578170776367,4975.0,0,0.2124999999999999,22876.58575439453,4975.0,0,0.2124999999999999,9903.57534790039,3316.6666666666665,1,0.2124999999999999,9903.57534790039,3316.6666666666665,1,0.2124999999999999,22528.35235595703,4975.0,0,0.2124999999999999,22528.35235595703,4975.0,0,0.2124999999999999,206335.14796447757,400,3581,3723,400,3525,400,3378,400,4137,400,400,5040,5040,400,4045,400,5.263157844543457,0.0,10.0,5.0,0.0,4.761904716491699,0.0,0.0,10.526315689086914,10.0,10.526315689086914,0.0,80.0,0.0,5.0,4.761904716491699,16001761280,4294963200,3602231296,753770496,0.2498321533184935,1.2554379563743392,0.2498321533184935,1.2554379563743392,0.44091796875,2.215668184673367,0.4485015869140625,2.2537768186636304,0.300933837890625,1.5122303411589195,0.300933837890625,1.5122303411589195,1.701690673828125,8.551209416221733,1.701690673828125,8.551209416221733,3.8064422607712913,19.127850556639654
199,1200,10761.32354736328,4800.0,0,0.3187499999999998,10761.32354736328,4800.0,0,0.3187499999999998,22877.432174682617,4800.0,0,0.3187499999999998,22877.432174682617,4800.0,0,0.3187499999999998,9903.96418762207,4800.0,0,0.3187499999999998,9903.96418762207,4800.0,0,0.3187499999999998,22530.55778503418,4800.0,0,0.3187499999999998,22530.55778503418,4800.0,0,0.3187499999999998,206340.792388916,400,3581,3723,400,3525,400,3378,400,4137,400,400,5040,5040,400,4045,400,35.0,4.761904716491699,30.000001907348636,0.0,14.285715103149414,5.0,15.000000953674316,10.0,26.3157901763916,19.0476188659668,15.789472579956056,5.0,85.71428680419922,5.0,10.526315689086914,0.0,16001761280,4294963200,3687616512,753770496,0.8186492919921875,4.113815537649184,0.8186492919921875,4.113815537649184,0.85400390625,4.291476915829145,0.8464202880859375,4.253368281838882,0.3888397216796875,1.9539684506516959,0.3888397216796875,1.9539684506516959,2.2054290771484375,11.082558176625314,2.2054290771484375,11.082558176625314,5.644424438418355,28.363941901599773
199,1400,10762.790893554688,3300.0,1,0.28125,10762.790893554688,3300.0,1,0.28125,22879.043991088867,4950.0,0,0.28125,22879.043991088867,4950.0,0,0.28125,9905.39175415039,3300.0,1,0.28125,9905.39175415039,3300.0,1,0.28125,22532.22204589844,4950.0,0,0.28125,22532.22204589844,4950.0,0,0.28125,206349.5357513428,400,3581,3723,400,3525,400,3378,400,4137,400,400,5040,5040,400,4045,400,45.0,40.0,50.0,40.0,40.0,10.526315689086914,42.105262756347656,20.0,45.0,40.0,57.142860412597656,28.571430206298828,52.6315803527832,50.0,47.619049072265625,22.22222328186035,16001761280,4294963200,3826978816,753770496,1.467346191408069,7.373598951799341,1.467346191408069,7.373598951799341,1.61181640625,8.099579930904522,1.61181640625,8.099579930904522,1.4275665283203125,7.173701147338253,1.4275665283203125,7.173701147338253,1.6642608642614505,8.363119920911812,1.6642608642614505,8.363119920911812,8.74336242681602,43.93649460711568
199,1600,10763.625106811523,3200.0,1,0.3125,10763.625106811523,3200.0,1,0.3125,22880.759399414062,4800.0,0,0.3125,22880.759399414062,4800.0,0,0.3125,9906.442825317385,3216.6666666666665,1,0.3125,9906.442825317385,3216.6666666666665,1,0.3187499999999998,22533.823303222656,3216.6666666666665,1,0.3187499999999998,22533.823303222656,3216.6666666666665,1,0.3187499999999998,206356.5181274414,400,3581,3723,400,3525,400,3378,400,4137,400,400,5040,5040,400,4045,400,31.57894515991211,15.789472579956056,36.84210586547852,20.0,21.052631378173828,10.0,30.000001907348636,10.0,31.57894515991211,75.0,42.105262756347656,10.526315689086914,90.0,10.0,16.666667938232422,10.0,16001761280,4294963200,3909537792,753770496,0.8342132568359375,4.192026416260992,0.8342132568359375,4.192026416260992,1.7154083251953125,8.620142337664886,1.7154083251953125,8.620142337664886,1.0510711669940065,5.281764658261339,1.0510711669940065,5.281764658261339,1.601257324215112,8.046519217161366,1.601257324215112,8.046519217161366,6.982376098603709,35.08731707841059
