Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP,DIFF_CORE0_ENERGY (J),CORE0_POWER (W),DIFF_CORE1_ENERGY (J),CORE1_POWER (W),DIFF_CORE2_ENERGY (J),CORE2_POWER (W),DIFF_CORE3_ENERGY (J),CORE3_POWER (W),DIFF_CORE4_ENERGY (J),CORE4_POWER (W),DIFF_CORE5_ENERGY (J),CORE5_POWER (W),DIFF_CORE6_ENERGY (J),CORE6_POWER (W),DIFF_CORE7_ENERGY (J),CORE7_POWER (W),DIFF_CPU_ENERGY (J),CPU_POWER (W)
0,0,10647.746154785156,3416.6666666666665,1,0.0625,10647.746154785156,3416.6666666666665,1,0.0625,22567.367126464844,5025.0,0,0.0687499999999998,22567.367126464844,5025.0,0,0.0687499999999998,9801.421783447266,3350.0,1,0.0687499999999998,9801.421783447266,3350.0,1,0.0687499999999998,22235.445526123047,5025.0,0,0.0687499999999998,22235.445526123047,5025.0,0,0.0687499999999998,204046.65744018555,400,3493,5040,400,3942,400,3368,400,4287,400,400,3360,3437,400,5040,400,4.34782600402832,0.0,0.0,0.0,0.0,0.0,4.34782600402832,4.1666669845581055,0.0,4.34782600402832,0.0,0.0,100.0,4.1666669845581055,0.0,4.34782600402832,16001761280,4294963200,3703422976,753803264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0,10647.78450012207,3350.0,1,0.0687499999999998,10647.78450012207,3350.0,1,0.0687499999999998,22567.376861572266,5025.0,0,0.0687499999999998,22567.376861572266,5025.0,0,0.0687499999999998,9801.421981811523,3350.0,1,0.0687499999999998,9801.421981811523,3350.0,1,0.0687499999999998,22235.449951171875,5025.0,0,0.0687499999999998,22235.449951171875,5025.0,0,0.0687499999999998,204046.68367004397,400,3493,5040,400,3942,400,3368,400,4287,400,400,3360,3437,400,5040,400,4.34782600402832,0.0,0.0,0.0,0.0,0.0,4.34782600402832,4.1666669845581055,0.0,4.34782600402832,0.0,0.0,100.0,4.1666669845581055,0.0,4.34782600402832,16001761280,4294963200,3703422976,753803264,0.0383453369140625,0.1926901352465452,0.0383453369140625,0.1926901352465452,0.009735107421875,0.04892013779836683,0.009735107421875,0.04892013779836683,0.0001983642578125,0.0009968053156407034,0.0001983642578125,0.0009968053156407034,0.004425048828125,0.022236426271984924,0.004425048828125,0.022236426271984924,0.02622985842754133,0.13180833380674034
199,201,10647.825958251951,3416.6666666666665,1,0.0625,10647.825958251951,3416.6666666666665,1,0.0625,22567.42250061035,3416.6666666666665,1,0.0625,22567.42250061035,3416.6666666666665,1,0.0625,9801.446197509766,3416.6666666666665,1,0.0625,9801.446197509766,3416.6666666666665,1,0.0625,22236.227005004883,5125.0,0,0.0625,22236.227005004883,5125.0,0,0.0625,204049.5381011963,400,3493,5040,400,3942,400,3368,400,4287,400,400,3360,3437,400,5040,400,4.761904716491699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,16001761280,4294963200,3703422976,753803264,0.04145812988099351,0.20833231095976637,0.04145812988099351,0.20833231095976637,0.0456390380859375,0.22934189992933415,0.0456390380859375,0.22934189992933415,0.0242156982421875,0.12168692584013818,0.0242156982421875,0.12168692584013818,0.7770538330078125,3.904793130692525,0.7770538330078125,3.904793130692525,2.854431152314646,14.343875137259527
199,401,10647.841613769531,3400.0,1,0.1062499999999999,10647.841613769531,3400.0,1,0.1062499999999999,22567.450637817383,3400.0,1,0.1062499999999999,22567.450637817383,3400.0,1,0.1062499999999999,9801.460342407228,3400.0,1,0.1062499999999999,9801.460342407228,3400.0,1,0.1062499999999999,22237.13069152832,5100.0,0,0.1062499999999999,22237.13069152832,5100.0,0,0.1062499999999999,204052.31091308597,400,3493,5040,400,3942,400,3368,400,4287,400,400,3360,3437,400,5040,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.36842346191406,0.0,0.0,0.0,16001761280,4294963200,3703422976,753803264,0.01565551757994399,0.07867094261278386,0.01565551757994399,0.07867094261278386,0.02813720703125,0.14139300015703518,0.02813720703125,0.14139300015703518,0.01414489746275649,0.07107988674752004,0.01414489746275649,0.07107988674752004,0.9036865234375,4.541138308731155,0.9036865234375,4.541138308731155,2.7728118896775413,13.933728088831865
199,601,10647.892837524414,3400.0,1,0.0749999999999999,10647.892837524414,3400.0,1,0.0749999999999999,22567.494903564453,3400.0,1,0.0749999999999999,22567.494903564453,3400.0,1,0.0749999999999999,9801.474319458008,3400.0,1,0.0749999999999999,9801.474319458008,3400.0,1,0.0749999999999999,22238.1650390625,5100.0,0,0.0749999999999999,22238.1650390625,5100.0,0,0.0749999999999999,204055.09912109372,400,3493,5040,400,3942,400,3368,400,4287,400,400,3360,3437,400,5040,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904716491699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16001761280,4294963200,3703422976,753803264,0.0512237548828125,0.2574058034312186,0.0512237548828125,0.2574058034312186,0.0442657470703125,0.2224409400518216,0.0442657470703125,0.2224409400518216,0.01397705077943101,0.07023643607754276,0.01397705077943101,0.07023643607754276,1.0343475341796875,5.19772630241049,1.0343475341796875,5.19772630241049,2.7882080077542923,14.011095516353228
199,801,10647.963256835938,3300.0,1,0.26875,10647.963256835938,3300.0,1,0.26875,22567.60195922852,4950.0,0,0.26875,22567.61767578125,4950.0,0,0.26875,9801.48484802246,3300.0,1,0.26875,9801.48484802246,3300.0,1,0.26875,22239.0196685791,3300.0,1,0.26875,22239.0196685791,3300.0,1,0.26875,204057.68505859372,400,3493,5040,400,3942,400,3368,400,4287,400,400,3360,3437,400,5040,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,30.000001907348636,10.0,10.0,0.0,16001761280,4294963200,3472379904,753803264,0.0704193115234375,0.35386588705244976,0.0704193115234375,0.35386588705244976,0.10705566406613798,0.5379681611363717,0.122772216796875,0.616945813049623,0.01052856445130601,0.052907359051789,0.01052856445130601,0.052907359051789,0.8546295166015625,4.2946206864400125,0.8546295166015625,4.2946206864400125,2.5859375,12.9946608040201
199,1001,10648.21614074707,3350.0,1,0.1999999999999999,10648.21614074707,3350.0,1,0.1999999999999999,22569.39892578125,5025.0,0,0.1999999999999999,22569.39892578125,5025.0,0,0.1999999999999999,9801.960189819336,3350.0,1,0.1999999999999999,9801.960189819336,3350.0,1,0.1999999999999999,22239.33689880371,5025.0,0,0.1999999999999999,22239.33689880371,5025.0,0,0.1999999999999999,204061.6431427002,400,3493,5040,400,3942,400,3368,400,4287,400,400,3360,3437,400,5040,400,5.0,5.0,0.0,0.0,5.0,10.0,5.0,0.0,85.0,5.263157844543457,23.809524536132812,0.0,5.263157844543457,0.0,5.0,0.0,16001761280,4294963200,3562987520,753803264,0.2528839111328125,1.2707734227779521,0.2528839111328125,1.2707734227779521,1.796966552730737,9.029982677038879,1.78125,8.951005025125628,0.475341796876819,2.3886522456121555,0.475341796876819,2.3886522456121555,0.317230224609375,1.594121731705402,0.317230224609375,1.594121731705402,3.9580841064744163,19.889869881780985
199,1201,10648.783203125,4825.0,0,0.3125,10648.783203125,4825.0,0,0.3125,22571.83984375,4825.0,0,0.3125,22571.83984375,4825.0,0,0.3125,9802.533264160156,4825.0,0,0.3125,9802.533264160156,4825.0,0,0.3125,22239.911224365234,4825.0,0,0.3125,22239.911224365234,4825.0,0,0.3125,204067.26412963867,400,3493,5040,400,3942,400,3368,400,4287,400,400,3360,3437,400,5040,400,21.052631378173828,0.0,38.0952377319336,0.0,5.0,5.0,10.526315689086914,0.0,90.0,9.523809432983398,10.526315689086914,10.0,15.000000953674316,0.0,25.0,0.0,16001761280,4294963200,3633934336,753803264,0.5670623779296875,2.8495596880888816,0.5670623779296875,2.8495596880888816,2.44091796875,12.265919440954773,2.44091796875,12.265919440954773,0.5730743408203125,2.879770556885992,0.5730743408203125,2.879770556885992,0.5743255615234375,2.886058098107726,0.5743255615234375,2.886058098107726,5.6209869384765625,28.246165519982725
199,1401,10650.478057861328,4925.0,0,0.2437499999999999,10650.478057861328,4925.0,0,0.2437499999999999,22573.470489501957,4925.0,0,0.2375,22573.470489501957,4925.0,0,0.2375,9803.830337524414,4925.0,0,0.2375,9803.830337524414,4925.0,0,0.2375,22241.025756835938,3283.333333333333,1,0.2375,22241.025756835938,3283.333333333333,1,0.2375,204075.7979888916,400,3493,5040,400,3942,400,3368,400,4287,400,400,3360,3437,400,5040,400,55.0,50.0,57.89473724365234,45.0,33.333335876464844,19.0476188659668,36.84210586547852,42.85714340209961,31.57894515991211,55.0,57.142860412597656,20.0,47.36842346191406,19.0476188659668,45.0,15.789472579956056,16001761280,4294963200,3774914560,753803264,1.694854736328125,8.516857971498116,1.694854736328125,8.516857971498116,1.630645751956763,8.194199758576698,1.630645751956763,8.194199758576698,1.2970733642578125,6.517956604310616,1.2970733642578125,6.517956604310616,1.114532470703125,5.600665681925251,1.114532470703125,5.600665681925251,8.533859252929688,42.88371483884265
199,1601,10651.983413696287,4825.0,0,0.33125,10651.983413696287,4825.0,0,0.33125,22574.712921142574,4825.0,0,0.33125,22574.71925354004,4825.0,0,0.33125,9804.767791748049,3216.6666666666665,1,0.33125,9804.767791748049,3216.6666666666665,1,0.33125,22242.410232543945,4825.0,0,0.33125,22242.410232543945,4825.0,0,0.33125,204083.05151367188,400,3493,5040,400,3942,400,3368,400,4287,400,400,3360,3437,400,5040,400,30.000001907348636,55.0,50.0,36.84210586547852,21.052631378173828,5.263157844543457,23.809524536132812,15.789472579956056,36.84210586547852,27.77777862548828,26.3157901763916,25.0,20.0,63.15789031982422,25.0,5.263157844543457,16001761280,4294963200,3869020160,753803264,1.5053558349591185,7.564602185724214,1.5053558349591185,7.564602185724214,1.242431640617724,6.243375078481025,1.2487640380822995,6.275196171267837,0.9374542236346315,4.710825244395133,0.9374542236346315,4.710825244395133,1.3844757080078125,6.957164361848304,1.3844757080078125,6.957164361848304,7.2535247802734375,36.44987326770571
