Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP,DIFF_CORE0_ENERGY (J),CORE0_POWER (W),DIFF_CORE1_ENERGY (J),CORE1_POWER (W),DIFF_CORE2_ENERGY (J),CORE2_POWER (W),DIFF_CORE3_ENERGY (J),CORE3_POWER (W),DIFF_CORE4_ENERGY (J),CORE4_POWER (W),DIFF_CORE5_ENERGY (J),CORE5_POWER (W),DIFF_CORE6_ENERGY (J),CORE6_POWER (W),DIFF_CORE7_ENERGY (J),CORE7_POWER (W),DIFF_CPU_ENERGY (J),CPU_POWER (W)
0.0,0.0,11515.27505493164,3233.333333333333,1,0.175,11515.27505493164,3233.333333333333,1,0.175,25022.087890625,3233.333333333333,1,0.175,25022.087890625,3233.333333333333,1,0.175,10566.925018310549,3233.333333333333,1,0.175,10566.925018310549,3233.333333333333,1,0.175,24635.84846496582,4850.0,0,0.175,24635.84846496582,4850.0,0,0.175,222206.5798034668,3385,400,400,4256,5037,400,3462,400,3487,400,3360,400,400,400,3398,400,13.51351261138916,5.555555820465088,8.333333969116211,5.555555820465088,2.857142925262451,2.777777910232544,2.777777910232544,5.405405521392822,68.42105102539062,2.777777910232544,2.777777910232544,2.857142925262451,16.666667938232422,0.0,5.555555820465088,2.702702760696411,16001761280,4294963200,3635302400,753627136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,0.0,11515.278259277344,3233.333333333333,1,0.175,11515.278259277344,3233.333333333333,1,0.175,25022.09454345703,3233.333333333333,1,0.175,25022.09454345703,3233.333333333333,1,0.175,10566.925064086914,3233.333333333333,1,0.175,10566.925064086914,3333.333333333333,1,0.2749999999999999,24635.85374450684,5000.0,0,0.2749999999999999,24635.85374450684,5000.0,0,0.2749999999999999,222206.60638427731,3385,400,400,4256,5037,400,3462,400,3487,400,3360,400,400,400,3398,400,13.51351261138916,5.555555820465088,8.333333969116211,5.555555820465088,2.857142925262451,2.777777910232544,2.777777910232544,5.405405521392822,68.42105102539062,2.777777910232544,2.777777910232544,2.857142925262451,16.666667938232422,0.0,5.555555820465088,2.702702760696411,16001761280,4294963200,3635302400,753627136,0.003204345703125,0.016021728515625,0.003204345703125,0.016021728515625,0.00665283203125,0.03326416015625,0.00665283203125,0.03326416015625,4.5776365368510596e-05,0.00022888182684255298,4.5776365368510596e-05,0.00022888182684255298,0.005279541019262979,0.026397705096314894,0.005279541019262979,0.026397705096314894,0.02658081051777117,0.13290405258885585
200.0,200.0,11515.766555786133,3283.333333333333,1,0.2937499999999999,11515.766555786133,3283.333333333333,1,0.2937499999999999,25023.030502319336,4925.0,0,0.2937499999999999,25023.030502319336,4925.0,0,0.2937499999999999,10567.623977661133,3283.333333333333,1,0.2874999999999998,10567.623977661133,3283.333333333333,1,0.2874999999999998,24637.44023132324,3283.333333333333,1,0.2874999999999998,24637.44023132324,3283.333333333333,1,0.2874999999999998,222212.2739715576,3385,400,400,4256,5037,400,3462,400,3487,400,3360,400,400,400,3398,400,10.0,9.523809432983398,38.0952377319336,5.0,13.636363983154297,0.0,20.0,0.0,5.555555820465088,33.333335876464844,20.0,9.523809432983398,71.42857360839844,9.523809432983398,15.000000953674316,0.0,16001761280,4294963200,3704430592,753627136,0.4882965087890625,2.4414825439453125,0.4882965087890625,2.4414825439453125,0.9359588623046875,4.6797943115234375,0.9359588623046875,4.6797943115234375,0.69891357421875,3.49456787109375,0.69891357421875,3.49456787109375,1.586486816398974,7.93243408199487,1.586486816398974,7.93243408199487,5.6675872802734375,28.337936401367188
200.0,400.0,11515.79670715332,3366.6666666666665,1,0.6125,11515.79670715332,3366.6666666666665,1,0.6125,25023.18244934082,3366.6666666666665,1,0.6125,25023.18244934082,3366.6666666666665,1,0.6125,10567.628860473633,3366.6666666666665,1,0.6125,10567.628860473633,3366.6666666666665,1,0.6125,24637.501724243164,3366.6666666666665,1,0.6125,24637.501724243164,3366.6666666666665,1,0.6125,222213.3328552246,3385,400,400,4256,5037,400,3462,400,3487,400,3360,400,400,400,3398,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.263157844543457,0.0,0.0,0.0,0.0,0.0,0.0,16001761280,4294963200,3704422400,753627136,0.0301513671875,0.1507568359375,0.0301513671875,0.1507568359375,0.151947021484375,0.759735107421875,0.151947021484375,0.759735107421875,0.0048828125,0.0244140625,0.0048828125,0.0244140625,0.06149291992551298,0.3074645996275649,0.06149291992551298,0.3074645996275649,1.0588836670212913,5.294418335106457
200.0,600.0,11515.808044433594,3416.6666666666665,1,0.0562499999999999,11515.808044433594,3416.6666666666665,1,0.0562499999999999,25023.669525146484,5125.0,0,0.0562499999999999,25023.669525146484,5125.0,0,0.0562499999999999,10567.637878417969,3416.6666666666665,1,0.0562499999999999,10567.637878417969,3416.6666666666665,1,0.0562499999999999,24637.510864257812,3416.6666666666665,1,0.0562499999999999,24637.510864257812,3416.6666666666665,1,0.0562499999999999,222215.27305603027,3385,400,400,4256,5037,400,3462,400,3487,400,3360,400,400,400,3398,400,0.0,0.0,0.0,4.761904716491699,0.0,0.0,0.0,0.0,0.0,61.904762268066406,0.0,0.0,0.0,0.0,0.0,0.0,16001761280,4294963200,3704422400,753627136,0.0113372802734375,0.0566864013671875,0.0113372802734375,0.0566864013671875,0.4870758056640625,2.4353790283203125,0.4870758056640625,2.4353790283203125,0.0090179443359375,0.0450897216796875,0.0090179443359375,0.0450897216796875,0.0091400146484375,0.0457000732421875,0.0091400146484375,0.0457000732421875,1.9402008056640625,9.701004028320312
200.0,800.0,11515.825119018557,3416.6666666666665,1,0.0625,11515.825119018557,3416.6666666666665,1,0.0625,25024.463256835938,5125.0,0,0.0625,25024.463256835938,5125.0,0,0.0625,10567.653198242188,3416.6666666666665,1,0.0625,10567.653198242188,3416.6666666666665,1,0.0625,24637.52627563477,3416.6666666666665,1,0.0625,24637.52627563477,3416.6666666666665,1,0.0625,222218.0511474609,3385,400,400,4256,5037,400,3462,400,3487,400,3360,400,400,400,3398,400,0.0,0.0,0.0,4.761904716491699,0.0,0.0,0.0,0.0,0.0,61.904762268066406,0.0,0.0,0.0,0.0,0.0,0.0,16001761280,4294963200,3704422400,753627136,0.01707458496275649,0.08537292481378245,0.01707458496275649,0.08537292481378245,0.793731689453125,3.968658447265625,0.793731689453125,3.968658447265625,0.01531982421875,0.07659912109375,0.01531982421875,0.07659912109375,0.015411376956762979,0.0770568847838149,0.015411376956762979,0.0770568847838149,2.7780914306349587,13.890457153174793
200.0,1000.0,11515.841217041016,3416.6666666666665,1,0.0562499999999999,11515.841217041016,3416.6666666666665,1,0.0562499999999999,25025.248428344727,5125.0,0,0.0562499999999999,25025.248428344727,5125.0,0,0.0562499999999999,10567.68211364746,3416.6666666666665,1,0.0562499999999999,10567.68211364746,3416.6666666666665,1,0.0562499999999999,24637.54261779785,3416.6666666666665,1,0.0562499999999999,24637.54261779785,3416.6666666666665,1,0.0562499999999999,222220.83390808103,3385,400,400,4256,5037,400,3462,400,3487,400,3360,400,400,400,3398,400,2.4390242099761963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4390242099761963,100.0,0.0,0.0,0.0,0.0,0.0,0.0,16001761280,4294963200,3704422400,753627136,0.01609802245911851,0.08049011229559255,0.01609802245911851,0.08049011229559255,0.7851715087890625,3.9258575439453125,0.7851715087890625,3.9258575439453125,0.02891540527161851,0.14457702635809255,0.02891540527161851,0.14457702635809255,0.01634216308229952,0.0817108154114976,0.01634216308229952,0.0817108154114976,2.7827606201171875,13.913803100585938
200.0,1200.0,11515.857009887695,3416.6666666666665,1,0.0625,11515.857009887695,3416.6666666666665,1,0.0625,25026.02931213379,5125.0,0,0.0625,25026.02931213379,5125.0,0,0.0625,10567.697067260742,3416.6666666666665,1,0.0625,10567.697067260742,3416.6666666666665,1,0.0625,24637.55758666992,3416.6666666666665,1,0.0625,24637.55758666992,3416.6666666666665,1,0.0625,222223.6047515869,3385,400,400,4256,5037,400,3462,400,3487,400,3360,400,400,400,3398,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,16001761280,4294963200,3704418304,753627136,0.0157928466796875,0.0789642333984375,0.0157928466796875,0.0789642333984375,0.7808837890625,3.9044189453125,0.7808837890625,3.9044189453125,0.01495361328306899,0.07476806641534495,0.01495361328306899,0.07476806641534495,0.014968872066674521,0.0748443603333726,0.014968872066674521,0.0748443603333726,2.770843505888479,13.854217529442394
200.0,1400.0,11515.982940673828,3400.0,1,0.0625,11515.982940673828,3400.0,1,0.0625,25027.10162353516,5100.0,0,0.0625,25027.10162353516,5100.0,0,0.0625,10567.711364746094,3400.0,1,0.0625,10567.711364746094,3400.0,1,0.0625,24637.588958740234,3400.0,1,0.0625,24637.588958740234,3400.0,1,0.0625,222226.5017242432,3385,400,400,4256,5037,400,3462,400,3487,400,3360,400,400,400,3398,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,16001761280,4294963200,3704418304,753627136,0.1259307861328125,0.6296539306640625,0.1259307861328125,0.6296539306640625,1.0723114013708255,5.361557006854127,1.0723114013708255,5.361557006854127,0.0142974853515625,0.0714874267578125,0.0142974853515625,0.0714874267578125,0.03137207031613798,0.1568603515806899,0.03137207031613798,0.1568603515806899,2.896972656279104,14.48486328139552
200.0,1600.0,11515.997909545898,3400.0,1,0.0625,11515.997909545898,3400.0,1,0.0625,25028.260330200195,5100.0,0,0.0625,25028.260330200195,5100.0,0,0.0625,10567.725311279297,3400.0,1,0.0625,10567.725311279297,3400.0,1,0.0625,24637.62405395508,3400.0,1,0.0625,24637.62405395508,3400.0,1,0.0625,222229.32209777832,3385,400,400,4256,5037,400,3462,400,3487,400,3360,400,400,400,3398,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882352828979492,0.0,0.0,4.761904716491699,0.0,0.0,0.0,16001761280,4294963200,3704418304,753627136,0.0149688720703125,0.0748443603515625,0.0149688720703125,0.0748443603515625,1.1587066650354245,5.793533325177123,1.1587066650354245,5.793533325177123,0.013946533203125,0.069732666015625,0.013946533203125,0.069732666015625,0.03509521484738798,0.1754760742369399,0.03509521484738798,0.1754760742369399,2.820373535127146,14.10186767563573
